date,title,descs
"Rabu, 28 Agustus 2019 10:39 WIB","
							Atasi Bad Mood dengan 8 Cara Menyenangkan Berikut						",",   - Anda mungkin sering terbangun dengan perasaan letih dan   atau suasana hati yang buruk. Di hari lain, Anda beruntung ketika bangun dengan suasana hati yang baik walaupun di ujung hari kerap akan merasa sebaliknya. Hidup bahagia dan memiliki suasana hati yang baik merupakan idaman semua orang. Ada ungkapan orang yang hidup bahagia akan lebih sehat. Hal itu terbukti karena bahagia tubuh akan memproduksi dopamin, relaksin, dan oksitosin yang akhirnya akan meningkatkan produksi sel-sel tubuh. Mengutip laman Purewow, berikut beberapa tips yang dapat dilakukan untuk memperbaiki suasana hati.  Nikmati suasana luar agar tidak penat. Meningkatkan suasana hati itu mudah. Terkadang, Anda hanya butuh menghirup udara segar untuk menyegarkan pikiran dan melupakan hal-hal buruk. Jika malas, cukup melihat foto-foto alam dapat memperbaiki  . Menurut penelitian yang dipublikasikan dalam  , melihat tumbuhan-tumbuhan hijau dapat membuat Anda merasa lebih baik.    Pejamkan mata dan biarkan air hangat mengalir di tubuh. Kombinasikan dengan sabun mandi aromaterapi yang lembut untuk menenangkan pikiran yang penuh karena masalah pekerjaan atau cinta.  Pernahkah Anda merasa bahagia setelah mendengarkan musik? Mendengarkan musik dapat memicu pelepasan hormon dopamin, yaitu efek yang sama ketika berhubungan intim atau mengonsumsi makanan lezat. Musik adalah obat. Seburuk apapun hari, mendengarkan musik dapat menenangkan saraf dan membuat   menjadi lebih baik.    Angkat dagu ke atas, punggung tegak, dan bahu ke bawah. Postur tubuh yang tegap akan memberi aura yang bagus dan membuat suasana hati menjadi lebih baik.    Apabila anda pernah menyium aroma brondong jagungyang baru dibuat atau melewati toko bunga yang wangi, pasti suasana hati akan seketika menjadi lebih baik. Semprotkan parfum dengan wewangian segar dan manis untuk menceriakan  . Buatlah daftar berisi hal-hal sederhana yang Anda suka, seperti mandi air hangat atau bunyi tetesan air hujan di atap, yang dapat membuat Anda lebih menghargai hidup dan tentunya meningkatkan suasana hati.    Lakukan ini dengan teman-teman dekat. Mereka yang memiliki selera humor yang sama pasti akan membalas dengan kembali mengirimkan foto lucu.    Coba ucapkan mantra berbau positif perlahan-lahan ketika Anda duduk di kantor atau dalam mobil. Contohnya, ucapkan “Saya terlahir untuk sukses”, berulang kali ketika Anda merasa buruk. Awalnya mungkin akan terdengar aneh, tetapi lama kelamaan alam bawah sadar akan membuat diri Anda sendiri percaya terhadap apa yang diucapkan sehingga akhirnya ucapan Anda jadi kenyataan."
"Minggu, 6 Oktober 2019 09:57 WIB","
							Aneka Manfaat Dongeng buat Anak, Sayang Kini Mulai Terlupakan						",",   - Saat mendengar , imajinasi anak berkembang seolah dirinya yang mengalami sehingga ikut sedih ketika si tokoh sedang bersedih dan ikut senang ketika tokohnya bergembira. Hal ini menjadi pelajaran bagi anak untuk mengatasi emosi agar tidak berlarut-larut. Anak-anak zaman dulu pasti ingat betapa senangnya setiap kali ayah atau ibu membacakan cerita sebelum tidur atau bermain dengan teman-teman memerankan tokoh dalam dongeng sepulang sekolah. Kebahagiaan ini akan dikenang anak sepanjang hidup. Dari dongeng, ada banyak manfaat yang bisa diambil, seperti meningkatkan keterampilan bicara anak, karena bayi atau balita akan mengenal banyak kosa kata dan mengembangkan kemampuan berbahasa anak dengan mendengarkan struktur kalimat. Manfaat lain adalah meningkatkan minat baca, mengembangkan keterampilan berpikir, meningkatkan keterampilan memecahkan masalah, sebuah pola pikir yang membawa seseorang berpikir positif untuk mencari jalan keluar dari permasalahan, merangsang imajinasi dan kreativitas, serta mengembangkan emosi, memperkenalkan nilai-nilai moral dan ide-ide baru. Hampir semua ahli pengasuhan menyarankan dongeng sebagai salah satu sarana pengasuhan. Banyak penelitian yang telah membuktikan manfaat dongeng bagi perkembangan psikologis putra-putri suatu bangsa. Pemerhati anak Indonesia, Seto Mulyadi, mengatakan presiden ketiga RI, BJ Habibie, merupakan presiden pertama yang mau mendongeng untuk anak-anak. Saat Hari Anak Indonesia di halaman Istana Merdeka, kenang Seto, Habibie duduk bersama anak-anak dan menciptakan suasana santai serta mendongeng di hadapan anak-anak. ""Dengan anak-anak, beliau sangat dekat dan senang bernyanyi dan mendongeng serta perhatian untuk Hari   Indonesia sangat tinggi,"" ujarnya. Namun, anak-anak dewasa ini, menurut pedongeng asal Kabupaten Flores Timur, Nusa Tenggara Timur, Antonia Humiliata Tukan, seperti telah dilanda krisis moral karena tak ada lagi kebiasaan mendongeng sebagai sarana berijimanasi saat sebelum tidur. ""Anak-anak dewasa ini lebih sering diperdengarkan lagu-lagu untuk orang dewasa dan terkesan dipaksa untuk menyanyi lagu-lagu bertema cinta, seperti dalam beberapa lomba yang diselenggarakan sejumlah stasiun televisi. Padahal, ini tidak sehat untuk mereka,"" katanya. Mahasiswa Program Studi Pendidikan dan Sastra Indonesia Universitas Sanata Dharma Yogyakarta itu juga menambahkan bahwa krisisnya ruang kreativitas anak-anak dapat merampas hak anak-anak untuk tumbuh dan berkembang sesuai dengan usia mereka sehingga dapat mengancam moral anak-anak. ""Saya prihatin dengan fenomena ini. Ini bukan hanya menjadi tanggung jawab orangtua, tapi tanggung jawab kita semua demi masa depan yang lebih baik,"" ujarnya. Ia berharap lebih banyak lagi orang muda yang berani untuk berkolaborasi dalam karya yang bermanfaat bagi anak-anak, sebab anak-anak adalah aset masa depan bangsa yang perlu dijaga. Pengalaman membaca dongeng bersama akan menjadi tanda bagi anak bahwa mereka disayangi dan diperhatikan oleh orang tua sehingga tidak terdegradasi moralnya di tengah pesatnya teknologi komunikasi yang serbacanggih."
"Sabtu, 7 Desember 2019 15:47 WIB","
							Alasan Terapi Menulis Sebaiknya Tak Dikerjakan lewat Gawai						",",   - Di era yang semakin modern dan dengan berkembangnya teknologi, gawai telah menjadi kebutuhan sehari-hari. Bahkan, rasanya hampir seluruh masyarakat tak bisa lepas dari  . Meski memiliki banyak manfaat positif, menurut penulis Debra Yatim, gawai tidak berfungsi sebagai alat tulis untuk metode  . Mengapa demikian? Ia mengatakan bahwa ponsel bergerak sangat cepat seiring dengan otak manusia. “Kecepatan ini justru merugikan,” katanya dalam acara ""Tempo Media Week"" di Jakarta pada Sabtu, 7 Desember 2019. Kerugian pertama yang dirasakan adalah tidak bisa mendeskripsikan kejadian secara utuh. Misalnya, akan bercerita tentang kemarahan akibat hujan, tentu Anda akan mengikuti otak dan gawai yang cepat dengan hanya mengatakan bahwa hujan terjadi. “Padahal menulis sebagai terapi itu harus mampu mengerem pikiran yang terlalu cepat. Anda harus benar-benar merasakan sampai ke dalam,” ungkapnya. Hal tak menguntungkan lain adalah penuangan perasaan dan sensasi menulis secara konvensional yang tidak dialami. Menurut Debra, menulis hanya akan dirasakan dengan baik dengan pulpen dan kertas, bukan gawai. “Kalau dari gawai dan mengetik, eksplorasi interiornya tidak sepekat dengan menggunakan pulpen dan kertas,” jelasnya. Tak heran, Debra pun menyarankan buat yang ingin mendapatkan manfaat dari mencurahkan isi hati lewat menulis untuk menggunakan pulpen dan kertas. “Memang terdengar bias dengan generasi lampau, tapi yang paling efektif untuk   sebagai terapi adalah lewat cara konvensional,” tuturnya."
"Kamis, 30 Januari 2020 12:36 WIB","
							Gejala Umum Mata Kering yang Sering Diabaikan Pemain Game						",",   - Dengan maraknya permainan   hingga   yang ada di berbagai   teknologi, banyak orang menjadi kecanduan. Di antaranya bahkan menjuluki dirinya sebagai   dan mengikuti berbagai pertandingan dengan label atlet e-sport. Meski menyenangkan dan keren, spesialis mata dari Rumah Sakit Jakarta Eye Center (JEC), Nina Asrini Noor, mengatakan salah satu dampak dari bermain game terlalu lama bisa menyebabkan mata kering. Mata kering terjadi karena main   atau aktivitas visual lain yang membutuhkan konsentrasi. Konsentrasi yang tinggi akan mempengaruhi proses spontanitas mata berkedip. “Ketika berkedip tidak sempurna dan intensitasnya menurun, air mata tidak bisa melembabkan permukaan mata. Akibatnya, mata kering,” katanya dalam acara Media Gathering di Jakarta pada Rabu, 29 Januari 2020. Sayangnya, masih minim kesadaran para   pada mata kering ini. Nina bahkan mengatakan sering kali mata kering dihiraukan lantaran tidak mengganggu. Padahal, mata kering yang dibiarkan bisa berakibat buruk. “Bisa mendatangkan dua penyakit sekunder, infeksi mata dan menurunnya kualitas hidup,” ungkapnya. Untuk itu, Nina pun membagikan beberapa gejala mata kering yang patut diwaspadai oleh para  . Beberapa di antaranya termasuk mata yang rasanya buram, sepat, panas, perih, kering, dan mengganjal. Adapun mata merah terjadi karena mata kering yang terlalu lama dibiarkan. “Kalau ada gejala-gejala ini, segera konsultasikan ke dokter atau alternatif lain dengan penggunaan obat tetes   dengan kandungan air mata buatan,” tuturnya."
"Kamis, 30 Januari 2020 16:00 WIB","
							Tingkat Pencahayaan Gawai Pengaruhi Kesehatan Mata, Cek Baiknya						",",   - Dengan semakin majunya teknologi, penggunaan gawai dan komputer pun tak lepas dari aktivitas harian setiap orang. Sayangnya, penggunaan dengan tingkat pencahayaan yang tidak benar bisa merugikan kesehatan  . Dokter spesialis mata dari Rumah Sakit Jakarta Eye Center (JEC), Nina Asrini Noor, mengatakan ada dua dampak utama yang bisa dialami akibat tingkat pencahayaan yang salah. Pertama adalah kualitas penglihatan yang menurun. Menurut Nina, ini disebabkan oleh pemilihan cahaya yang terlalu tinggi di dalam ruangan gelap dan tertutup. Contohnya di kamar tidur dan malam hari dengan tingkat pencahayaan   dan komputer yang tinggi. “Mata kita tentu dipaksa untuk menerima cahaya yang terlalu tinggi sehingga membuat rusak akibat radiasi,” katanya dalam acara Media Gathering di Jakarta pada Rabu, 29 Januari 2020. Adapun, masalah kerusakan mata jangka panjang hingga sakit kepala yang bisa muncul akibat tingkat kecerahan terlalu rendah saat di ruangan terang dan terbuka. Misalnya, pagi hari atau di ruangan dengan lampu menyala namun cahaya gawai terlalu rendah. “Ini membuat kita harus fokus melihat ponsel dan bisa menyebabkan iritasi hingga penyakit mata permanen,” ungkapnya. Anda tak ingin mengalami semua itu, bukan? Untuk itu, Nina pun mengimbau agar selalu menggunakan teknologi dengan tingkat pencahayaan normal. Artinya, saat di ruangan terang, cahaya gawai terang dan begitu pun sebaliknya. “Untuk smartphone biasanya ada pengaturan otomatis. Bisa menggunakan itu supaya tidak repot menaikkan dan menurunkan pencahayaan di ruangan berbeda,” tuturnya."
"Selasa, 4 Februari 2020 18:36 WIB","
							Heboh Any Song Challenge, Gaya Irfan Bachdim hingga Boy William						",",   - Para pecinta industri hiburan Korea tentu sudah tidak asing lagi dengan lagu karya Zico yang berjudul ""Any Song"". Sebelumnya, dalam rangka mempromosikan lagu itu, ia memang mengunggah video dengan gerakan unik. Tak disangka, lagu dan gerakan tersebut menjadi viral dan bahkan dijadikan tantangan yang disebut dengan "" "". Bukan hanya masyarakat saja yang tertarik untuk melakukannya, namun juga para figur publik di Tanah Air. Ingin tahu seperti apa gaya para selebriti Indonesia yang melakukan ""Any Song Challenge""? Berikut beberapa di antaranya, seperti yang dilansir dari Instagram masing-masing. Pesepakbola   tak ingin melewatkan keseruan ""Any Song Challenge"". Ia pun mengajak sang istri, Jennifer Bachdim, untuk berjoget bersama. Melalui unggahan di akun sang istri @jenniferbachdim, keduanya tampil kompak bukan hanya dari segi gerakan namun juga pakaian yang berwarna abu-abu. “Kami berhasil melakukannya,” tulis Jennifer dalam keterangan foto yang diunggah pada 31 Januari 2020 itu. Model Richard Kyle juga melakukan Any Song Challenge. Melalui unggahan di akun Instagram sang pacar, @inijedar, pada 3 Februari 2020, keduanya menari dengan seirama. Properti topi dan kepala Unicorn juga dipakai oleh pasangan yang akan segera menikah itu. Bersama dengan tunangannya, Felicya Angelista, Caesar Hito terlihat berjoget ""Any Song Challenge"" dengan sangat baik. Melalui unggahan di akun Instagram @hitocaesar, ia mengaku tantangan dilakukan lantaran permintaan sang kekasih. “Ini juga dipaksa lagi sama Felicya. Serius,” tulisnya pada 21 Januari 2020. Melalui unggahan di akun Instagram @bramastavrl, ia terlihat menari dengan sahabat sesama artis, Febby Rastanty. Walaupun terlihat kompak dan menikmati tarian, ia mengaku tidak berbakat untuk melakukannya. “Ya sudahlah demi menemani dia saja,” katanya pada 22 Januari 2020. juga tak ingin ketinggalan dalam melakukan ""Any Song Challenge"". Bersama dengan tunangannya, Karen Vendela, keduanya terlihat sangat kompak menari dan menggunakan baju berwarna putih. Boy mengaku bahwa tantangan ini diikuti lantaran banyak orang mengerjakan hal serupa. “Keracunan,” tulisnya pada 2 Februari 2020."
"Sabtu, 15 Februari 2020 08:30 WIB","
							Tips Move On dari Mantan, Coba dengan Cara Melukis 						",",   - Bulan Februari dikenal banyak orang sebagai bulan yang dipenuhi cinta dan bulannya para pasangan. Namun, bagaimana dengan para lajang, pasukan hati yang terluka atau yang berada dalam zona persahabatan? ' ' menjadi suatu tantangan tersendiri tentunya. Banyak cara yang dilakukan orang agar bisa move on dari kenangan dan cinta lama, salah satunya dengan cara melukis. Founder Bartega Painting, Benson Putra mengatakan kalau seseorang lagi melukis kan harus fokus. ""Semakin pikiran fokus pada satu hal semakin mudah untuk belajar move on,"" ujar Benson saat ditemui di acara kampanye Yuk Move On yang diadakan Google, Kamis 6 Februari 2020. Bartega Painting sendiri mulai eksis pada 2017. Kegiatan ini menjadi cara orang menghabiskan waktu mereka untuk melukis sebagai ketenangan dan kegembiraan. ""Kami berdedikasi untuk menginspirasi dan mempengaruhi komunitas seniman dan individu untuk bersama-sama dalam bentuk seni dan melepaskan seniman batin mereka di ruang bersama,"" ucapnya. Misi Bartega adalah membuat workshop melukis yang menyenangkan, menghilangkan stres dan menginspirasi semua orang untuk bergabung. Bartega menghargai pengalaman melukis di atas kanvas kosong, menggunakan warna sebagai ide, sebuah proses yang tidak dimaksudkan untuk menjadi sempurna karena setiap karya seni yang diciptakan benar-benar unik bagi penciptanya. Tak sekadar membubuhkan cat air pakai kuas, manfaat melukis juga bisa membantu kesehatan mental Anda. Berikut 6 manfaat melukis seperti yang dilansir dari laman Tessera Brandon, Kamis 13 Februari 2020: Masalah kesehatan mental dan stres seringkali terjadi bersamaan. Menemukan pelepasan emosional seperti  memungkinkan pikiran seseorang untuk rileks dan melepaskan semua masalah yang berkontribusi pada tingkat stres tinggi. Ketika orang menciptakan sesuatu yang indah melalui lukisan, mereka merangsang pikiran kreatif sambil meredakan ketegangan mental. Tingkat stres yang rendah mengarah ke gaya hidup yang lebih bahagia, lebih sehat, dan membantu meningkatkan kesehatan mental secara keseluruhan. Tak hanya bermanfaat bagi otak kanan, kerja otak kiri yang lebih analitis dapat dirangsang dengan kegiatan melukis. Tentunya akan membuat Anda lebih kreatif. Melukis mempertajam pikiran melalui visualisasi dan implementasi konseptual, dan mempertajam memori. Orang-orang yang menggunakan media kreatif seperti menulis, melukis dan menggambar memiliki peluang lebih kecil untuk terserang penyakit kehilangan ingatan ketika mereka bertambah tua. Dengan melukis bisa membantu Anda memecahkan masalah yang penting. Berpikir di luar kotak atau   nantinya akan menjadi kebiasaan  Keterampilan motorik seperti memainkan kuas dapat meningkatkan mobilitas di tangan dan jari. Keterampilan motorik halus yang dikembangkan oleh seorang pelukis membantu menciptakan jalan keluar yang diimplementasikan otak dalam kehidupan sehari-hari. Melepaskan emosi melalui karya seni adalah pengalaman yang bermanfaat. Ketika seorang mencurahkan emosi mereka melalui karya seni, mereka juga dapat mengevaluasi dan memahami faktor-faktor yang berkontribusi pada suasana hati yang berbeda-beda.  Bereksperimen dengan berbagai bentuk lukisan bisa membantu memahami apa yang memicu perasaan seperti kebahagiaan, kesedihan, cinta atau kemarahan. Lukisan seringkali menjadi cara penyembuhan melalui ekspresi emosional abstrak. Melukis dapat mendorong seseorang lebih optimis terhadap kehidupan. Melukis membantu membangun kesehatan mental yang kuat di setiap usia dan tidak ada kata terlambat untuk memulai hobi baru ini. Melukis dapat membantu suasana hati yang bahagia tidak hanya bagi Anda tetapi juga pada orang-orang di sekitar Anda."
"Minggu, 23 Februari 2020 18:22 WIB","
							Kesuburan Bisa Menurun karena Paparan Asap Rokok						",",   - Dokter kandungan dan konsultan fertilitas Aan Anantasika mengatakan   kaum wanita dan pria bisa menurun karena terkena paparan asap rokok atau menjadi perokok pasif. ""Pengaruh asap rokok dapat menyebabkan sejumlah kelainan pada sel telur, membuat jumlah sel telur dan kualitasnya berkurang. Jadi, tidak hanya menjadi perokok aktif berbahaya bagi kesuburan,"" kata Anantasika saat berbicara dalam ""WINTALK: Meningkatkan Potensi Kehamilan Melalui Teknik Reproduksi Berbantu, pada 23 Februari 2020. Menurut Anantasika, tren persoalan kesuburan ini menjadi meningkat karena pengaruh gaya hidup masyarakat yang makin tidak sehat dan pengaruh polusi. ""Perilaku merokok, mengkonsumsi alkohol, dan kurang berolahraga sangat berpengaruh menurunkan kesuburan kaum pria dan wanita. Termasuk gaya hidup saat berpacaran, apakah suka gonta-ganti pasangan, itu pun berpengaruh ketika ingin memiliki buah hati,"" ucapnya yang juga Ketua Unit Layanan Reproduksi Wija Insan Nugraha (WIN) RSIA Puri Bunda Denpasar itu. Bagi wanita yang mengalami obesitas, kata dia, sekitar 43 persen juga sulit hamil. Oleh karena itu, sangat penting wanita yang ingin memiliki momongan untuk mempertahankan berat badan tetap ideal. Umumnya, kata Anantasika, kehamilan akan terjadi dalam kurun waktu maksimal enam bulan setelah menikah. Bahkan dari hasil penelitian, 30 persen dari pasangan suami istri sudah bisa hamil dalam tiga bulan setelah menikah, kemudian 50 persen setelah enam bulan menikah. ""Rata-rata dari 100 pasangan yang menikah, dalam rentang satu tahun setelah menikah sebanyak 85 persen berhasil hamil, dan sisanya 15 persen yang terkendala untuk memiliki momongan,"" ujarnya. Oleh karena itu, jika dalam kurun setahun setelah menikah belum hamil juga, Anantasika menyarankan agar pasangan suami istri segera melakukan pemeriksaan ke dokter. Penyebab umum sulit hamil juga dipengaruhi faktor usia, ada penyakit yang diidap, bekas operasi kista dan sebagainya. ""Kalau sudah di atas 35 tahun tidak hamil juga, sebaiknya memilih teknik reproduksi berbantu seperti inseminasi dan bayi tabung,"" katanya. Sementara itu, dokter andrologi Yukhi Kurniawan mengatakan penyebab infertilitas pada pria selain karena merokok adapula karena mengkonsumsi alkohol dan narkoba, juga karena penyakit seperti diabetes mellitus, TBC, penyakit paru-paru kronis, obat-obatan, bekas operasi (vasectomy, herniotomy, prostatectomy), maupun penyakit menular seksual. ""Trauma testis karena tendangan dan kecelakaan, testis terpelintir, radang testis karena gondongan, ejakulasi dini, gangguan ereksi dan penyakit genetik juga bisa menyebabkan infertilitas,"" ucapnya. Dalam kesempatan itu, dokter embriologi Unit Layanan Reproduksi WIN Puri Bunda Jaquilene Sudirman mengemukakan sejumlah teknologi modern yang digunakan dalam program bayi tabung diantaranya menggunakan teknologi laser hingga simpan beku sel telur dan sperma."
"Kamis, 27 Februari 2020 06:16 WIB","
							Tips Mencuci Sepatu Lari, Gunakan Air Hangat dan Tanpa Pewangi						",",   - Mencuci   adalah hal yang penting untuk dilakukan. Saat menggunakannya, kita bisa saja menginjak kotoran, lumut hingga lumpur. Sayangnya, pengetahuan masyarakat masih minim tentang cara mencuci sepatu lari dengan benar. Agar tidak salah langkah, atlet lari sekaligus brand ambassador brand olahraga Under Armour Adinda Sukardi pun membagikan tipsnya. Pertama, seseorang harus mencuri sepatu lari dengan air hangat. Menurutnya, air hangat bisa menyerap sabun dengan baik. “Sepatu olahraga paling banyak menggunakan material nilon. Air hangat itu yang paling bagus untuk membantu proses penyerapan sabun ke material ini,” katanya saat ditemui dalam acara peluncuran koleksi terbaru sepatu Under Armour di Jakarta pada Rabu, 26 Februari 2020. Selain itu penting pula untuk menggunakan sabun detergen yang tidak mengandung pewangi dan pelembut. Menurut Adinda, pewangi dan pelembut justru membuat bau sepatu. “Karena pewangi dan pelembut kalau masuk ke   justru meningkatkan jumlah bakteri. Otomatis setelah dicuci tetap bau,” katanya. Usai dicuci dengan air hangat dan sabun detergen biasa, Adinda pun mengimbau untuk mengeringkan sepatu lari dengan cara dijemur di bawah sinar matahari. Sebab, teriknya dapat membunuh bakteri dan virus. “Kecuali kalau sedang musim hujan seperti sekarang, dikeringkan di dalam rumah juga tidak papa,” katanya."
"Minggu, 1 Maret 2020 19:25 WIB","
							Survei: Naik Pesawat Terbang Lebih Menegangkan dari Pergi Bekerja						",",   - Sebuah penelitian menunjukkan sebagian besar orang berpikir bahwa proses untuk melakukan perjalanan dengan   lebih menegangkan dibandingkan ketika pergi bekerja. Penelitian yang dilakukan The Points Guy, sebuah situs web dan blog perjalanan Amerika Serikat, menyatakan bahwa 55 persen orang yang telah melakukan penerbangan dengan maskapai komersial berpikir proses perjalanan udara seperti pemesanan tiket, pengepakan, pengecekan bandara, dan lain-lain justru membuat stres. Hanya 17 persen dari responden yang mengatakan pergi bekerja lebih membuat stres daripada melakukan proses   udara. Semetara sisanya memberikan jawaban yang netral. Menariknya, studi survei ini membandingkan tingkat ketegangan proses penerbangan dengan beberapa kegiatan lain. Hasilnya, sekitar 44 persen responden menyebut proses perjalanan udara lebih memusingkan daripada ke dokter gigi. Sedangkan 37 persen orang yang disurvei mengatakan hal tersebut lebih menegangkan daripada mengurusi proses pajak dan 35 persen menyebut penerbangan lebih ribet daripada proses pengurusan kendaraan bermotor. Selain melakukan   atas tingkat ketegangan terkait proses perjalanan menggunakan pesawat terbang, The Points Guy juga menanyakan tingkat kerelaan membayar lebih untuk meningkatkan pengalaman terbang mereka. Sebanyak 63 persen responden mengatakan bersedia membayar tiket ekstra untuk mendapatkan penerbangan langsung. Hal itu jadi pilihan daripada harus melakukan perjalanan lebih dari 6 jam. Biaya ekstra itu digunakan untuk mendapatkan kursi dan situasi yang lebih nyaman dan termasuk pemeriksaan keamanan yang berulang. “Lebih dari setengah responden berpikir perjalanan udara lebih menegangkan dari pada pergi bekerja. Akan tetapi, tetap saja naik pesawat seharusnya tidak terasa seperti sesuatu yang sangat tidak nyaman,” kata Melanie Lieberman, editor travel senior  . “Untungnya, ada banyak alat yang dapat digunakan wisatawan untuk meningkatkan pengalaman perjalanan udara. Kita mungkin memiliki kartu kredit yang bisa membuat naik pesawat lebih awal atau mendapat tempat duduk yang lebih baik,” imbuhnya. Untuk membuat perjalanan udara tidak terlalu membuat stres, Lieberman memberikan beberapa tips, misalnya selalu pilih penerbangan pertama jika memungkinkan karena cenderung tepat waktu, pilih penerbangan nonstop saat diberikan pilihan dengan penerbangan lanjutan. Dia juga menyarankan untuk menggunakan kartu kredit tertentu dari maskapai yang bisa memberikan akses naik pesawat lebih awal atau kursi yang lebih baik, serta mengemas barang-barang ke koper dan membawanya ke kabin agar proses turun pesawat menjadi lebih cepat."
"Selasa, 10 Maret 2020 05:39 WIB","
							Awas, Minuman Manis Tingkatkan Risiko Sakit Jantung						",",   - Sebuah hasil riset terbaru yang diterbitkan Journal of American Heart Association menyebutkan terlalu sering mengonsumsi minuman manis dapat meningkatkan risiko penyakit jantung. Konsumsi gula berlebihan dapat menyebabkan rendahnya kadar high-density lipoprotein (HDL). HDL adalah kolesterol baik yang membantu Anda menghilangkan kadar lemak tidak sehat, seperti low-density lipoprotein (LDL) atau trigliserida, yang sering menyebabkan masalah kesehatan. Penelitian ini merekomendasi batasan konsumsi gula di bawah 200 kalori per hari. Salah satu anggota peneliti yang juga ahli epidemiologi gizi Jean Mayer USDA Human Nutrition Research Center on Aging di Universitas Tufts, Nicola McKeown, mengatakan ada korelasi antara minuman manis dan kadar kolesterol yang mungkin disebabkan oleh komponen fruktosa. Konsumsi minuman manis meningkatkan kadar fruktosa yang tersedia di hati, organ utama dalam produksi asam lemak dan trigliserida. Batasan konsumsi gula 200 kalori atau sekitar 12 sendok teh, kata McKeown, berpegang pada Dietary Guidelines for Americans, yakni 10 persen dari total kalori harian Anda. Sedangkan untuk wanita, McKeown merekomendasi konsumsi gula tambahan tidak lebih dari 100 kalori. “Peningkatan asupan fruktosa dapat menyebabkan lebih banyak trigliserida dan asam lemak yang diproduksi di hati Anda. Ini pada gilirannya dapat mengarah pada pengembangan profil lipid yang merugikan,” kata McKeown, sebagaimana dilansir The Hour, pada Senin lalu. Lipid adalah kelompok molekul alami seperti lemak, lilin, sterol, vitamin yang larut dalam lemak, monogliserida, digliserida, trigliserida, dan fosfolipid. Lipid berfungsi menyimpan energi, persinyalan, dan menjadi komponen pembangun membran sel. Dalam studi itu, para peneliti menganalisis data yang dikumpulkan dari hampir 6.000 orang. Penelitian itu merupakan bagian dari Framingham Heart Study (FHS), sebuah studi jangka panjang yang berfokus pada penemuan faktor umum yang berkontribusi terhadap penyakit jantung. Sebagai bagian dari FHS, peserta menjalani pemeriksaan fisik, tes laboratorium, serta memberikan info tentang diet, gaya hidup, dan riwayat medis mereka. Para peneliti juga mengamati dua subkelompok FHS, yaitu Framingham Offspring Study (FOS) dan Generation Three. Faktor-faktor lain yang dapat mempengaruhi kadar kolesterol dan trigliserida, seperti obesitas, kualitas makanan keseluruhan, aktivitas fisik, asupan alkohol, dan penggunaan obat penurun kolesterol, juga menjadi perhatian. Mereka menggunakan kuesioner untuk menentukan minuman apa yang dikonsumsi peserta dan seberapa sering. Mereka memisahkan minuman menjadi dua kategori: minuman manis berkarbonasi penuh dan minuman buah serta minuman manis berkalori rendah, seperti minuman diet berkarbonasi dengan pengganti gula (diet soda). Para peneliti menemukan bahwa orang dewasa yang minum setidaknya satu jenis minuman manis per hari berpotensi menyebabkan 98 persen produksi kolesterol HDL-nya rendah dan sebanyak 53 persen memiliki kadar trigliserida lebih tinggi daripada kelompok yang jarang minum minuman manis. Kadar kolesterol HDL yang rendah dan kadar trigliserida yang tinggi dapat menyebabkan masalah kesehatan, seperti aterosklerosis, serangan jantung, dan stroke. "
"Selasa, 10 Maret 2020 19:31 WIB","
							Pentingnya Sekolah sebagai Rumah Kedua Anak						",",   - Seorang anak perempuan di Jakarta Pusat mengaku kepada polisi telah membunuh seorang anak berusia 6 tahun yang merupakan tetangganya.  korban sering datang ke rumah anak pelaku untuk bermain dengan adik pelaku yang seusia dengannya. Komisioner Bidang Pendidikan Komisi Perlindungan Anak Indonesia ( ), Retno Listyarti, mengatakan sekolah harus bisa menjadi rumah kedua bagi anak dan guru, terutama guru bimbingan konseling, harus peka bila ada anak yang dirundung masalah. ""Anak yang sedang dirundung masalah perlu tempat untuk bercerita dan mendapatkan perhatian. Kalau masalahnya ada di rumah,   perlu membantu,"" kata Retno. Retno mengatakan kasus anak berusia 15 tahun yang membunuh anak berusia enam tahun di Jakarta harus menjadi momentum bagi orang tua dan guru tentang pola pengasuhan anak yang baik. Apalagi, Retno menilai anak pelaku terlihat memiliki potensi yang besar karena pandai berbahasa Inggris dan bisa menggambar dengan bagus. ""Seandainya ada orang dewasa yang peka, bisa melihat potensi, dan membantu permasalahan yang dia hadapi dari awal pasti anak itu bisa menjadi lebih baik,"" tuturnya. Retno mengatakan tentu harus ditelusuri mengapa anak pelaku sampai tega melakukan pembunuhan itu. Dia menduga hal itu terjadi karena ada pengasuhan yang salah yang dialami anak tersebut. ""Anak dengan pengasuhan yang salah cenderung ingin menyakiti diri sendiri atau orang lain. Pengasuhan bukan hanya tanggung jawab orang tua, tetapi juga orang dewasa di lingkungan anak,"" katanya."
