date,title,descs
"Selasa, 03 Mar 2020 13:20 WIB",         Polres Jakbar Tangkap Pengedar 14 Kg Ganja Sintetis yang Dijual di Medsos    ,"Satuan Narkoba Polres Jakarta Barat menangkap sindikat pengedar narkoba jenis ganja sintetis. Dari 5 orang tersangka yang ditangkap, polisi menyita 14 Kg ganja sintetis atau gorilla. ""Pada 16 Februari kita sudah mengamankan 5 tersangka terkait dengan kasus tembakau sintesis atau yang dikenal dengan istilah tembakau gorilla. Kita mengamankan sekitar 14 Kg tembakau gorilla tersebut dengan mengamankan 5 orang tersangka,"" kata Kapolres Jakbar Kombes Audie S Latuheru kepada wartawan di Polres Jakbar, Jl S Parman, Slipi, Jakarta Barat, Selasa (3/3/2020). Audie menjelaskan, awalnya pihaknya menangkap seorang pengguna narkoba. Dari situ, polisi kemudian mengembangkan kasus itu dan akhirnya membongkar home industry tembakau gorilla di Bandung. ""Dari 14 kg tembakau gorila tersebut terdiri dari 2 paket besar tembakau sintesis dengan berat 295 gram, kemudian 14 plastik sedang tembakau gorila dengan berat 5 Kg. 1 Boks tembakau dengan berat 2,5 kg, dan 6 bungkus lagi tembakau gorila ini 3,4 Kg, kemudian 13 bungkus bahan kimia,"" tuturnya. Audie menjelaskan, tembakau gorilla adalah tembakau yang dicampur dengan bahan kimia tertentu. ""Atau yang disebut kanabinoid, dicampur juga dengan metanol. Direndam tembakaunya itu dan dikeringkan. Efeknya itu bisa 3-10 kali ganja, kenapa 3-10 tergantung kandungan kimianya. Jadi karena itu racikan sehingga bisa berbeda efeknya tergantung berapa banyak si pembuat mencampur racikannya. Jadi 13 bungkus plastik bahan kimianya dan tembakau biasa,"" paparnya.          "
"Selasa, 03 Mar 2020 13:04 WIB","         MA: Cap PKI Timbulkan Kebencian, Tidak Dibenarkan    ","Mahkamah Agung (MA) melansir putusan atas terdakwa Alfian Tanjung. Dalam pertimbangannya, MA menyatakan cap Partai Komunis Indonesia (PKI) kepada orang atau parpol tidak dibenarkan karena menimbulkan kebencian. Kasus bermula saat Alfian mencuit di akun twitternya 'PDIP yang 85 persen isinya kader PKI mengusung cagub Anti Islam' pada 24 Januari 2017. Atas hal itu, Sekjen PDIP Hasto Kristiyanto merasa postingan kalimat dari akun twitter Alfian tersebut telah merugikan nama baik PDI Perjuangan sehingga dapat mempengaruhi persepsi masyarakat untuk membangkitkan rasa kebencian terhadap PDI Perjuangan. PDIP secara resmi melaporkan Alfian Tanjung ke Polda Metro Jaya. Pada 30 Mei 2018, PN Jakpus memutuskan perbuatan Terdakwa telah terbukti, namun bukan merupakan suatu perbuatan pidana. Oleh sebab itu, melepaskan Terdakwa Alfian Tanjung dari segala tuntutan hukum. Atas putusan lepas itu, jaksa kasasi dan dikabulkan. ""Bahwa dampak dari cap Partai Komunis Indonesia (PKI) tersebut dari sisipan orang atau partai akan ditinggalkan, dari sisi stigma tersebut akan dapat menimbulkan kebencian yang tidak harus terefleksi secara fisik/nyata, namun secara normatif serangan tersebut tidak dibenarkan oleh norma yang ada dalam masyarakat,"" demikian pertimbangan MA yang tertuang dalam putusan MA sebagaimana dilansir di websitenya, Selasa (3/3/2020).          "
"Selasa, 03 Mar 2020 07:39 WIB","         Ada Corona, Ketua F-Gerindra DKI: Formula E Sudah Diperhitungkan Matang    ","Fraksi PDIP DPRD DKI berbicara perihal potensi sepinya balapan   karena peserta dan penonton takut tertular  . Ketua Fraksi   yakin, gelaran Formula E tiga bulan lagi itu sudah direncanakan dengan matang. ""Saya rasa Pak Anies paham tindakan apa yang harus dijalani, dan Formula E pastinya sudah dikemas dalam perhitungan yang matang,"" kata Ketua Fraksi Gerindra DPRD DKI, Rani Mauliani kepada wartawan, Selasa (3/3/2020). Secara pribadi, dia setuju dengan sikap Gubernur Anies Baswedan yang lebih berkonsentrasi memastikan keamanan warga Jakarta dari bahaya corona untuk saat ini. Sebagaimana diberitakan sebelumnya, Anies memang menolak berbicara lebih banyak soal Formula E terlebih dahulu. Dia memilih fokus memikirkan perlindungan warga dari bahaya COVID-19. ""Secara pribadi, saya setuju bila Pemprov DKI fokus memberi tindakan preventif, mencegah, maupun mengobati, dengan segera dibangunnya corona crisis center, agar dapat memberikan ketenangan bagi masyarakat,"" kata Rani. Sebelumnya, Ketua Fraksi PDIP DKI Gembong Warsono menyampaikan kekhawatirannya perihal gelaran balap Formula E bila dipaksakan digelar di tengah isu corona. ""Karena ketakutan tertentu terhadap virus corona, bisa saja mengakibatkan pesertanya kurang. Kedua, orang yang akan datang juga akan berkurang,"" kata Gembong."
"Senin, 02 Mar 2020 14:47 WIB","         Seorang Pemuda di Palembang Tewas Ditujah, Pelaku Diburu Polisi    ","Seorang pemuda di Palembang, Sumatera Selatan (Sumsel) tewas dengan  . Pemuda bernama Trisno (29) itu diduga ditujah atau ditusuk oleh salah satu rekan kerjanya. Rekan Trisno lainnya, Andi, mengaku kaget mendapati kondisi Trisno yang bersimbah darah. Dia lantas membawa Trisno ke rumah sakit. ""Saya bingung lihat korban ini berlumuran darah. Jadi langsung saya bawa ke rumah sakit ini karena dekat,"" kata Andi saat ditemui di RS Bari, Palembang, Sumsel, Senin (2/3/2020). Trisno diketahui merupakan warga Teluk Kijing, Musi Banyuasin. Lokasi penemuan Trisno berada di Jalan Bengayut, Pamulutan Ogan Ilir sekitar pukul 06.30 WIB pagi tadi. ""Masih bernafas waktu saya datang. Posisi orang ramai. Orang juga takut melihat dia sudah berdarah-darah dan langsung itu saya bawa ke sini,"" kata Andi. Andi menduga Trisno ditusuk oleh seorang berinisial JD yang merupakan rekan kerjanya. Namun Andi mengaku tidak tahu apa yang melatari perkelahian antara Trisno dengan JD. ""Saya kaget pas sampai rumah sakit sudah meninggal. Itu langsung balik lagi ke sana (TKP) ambil HP korban dan menghubungi keluarganya,"" ujar Andi. Secara terpisah Kasat Reskrim Polres Ogan Ilir AKP Malik membenarkan kejadian tersebut. Polisi sudah melakukan olah TKP dan tengah memburu pelakunya. ""Anggota sedang ke TKP, pelakunya masih kami buru,"" kata Malik singkat."
"Senin, 02 Mar 2020 10:53 WIB",         Pembunuhan di Gowa Dipicu Tersinggung Dilempar Jeriken Usai Pesta Tuak    ,"Ansar Dg Taba (30), warga Gowa, Sulawesi Selatan (Sulsel),   sepupu sendiri, Asmin (28). Keduanya disebut polisi sempat berpesta minuman keras jenis tuak. ""Iya, korban dan pelaku sempat sama-sama minum ' (tuak),"" ujar Kasat Reskrim Polres Gowa AKP M Jufri kepada wartawan, Senin (2/3/2020). Penganiayaan terjadi di rumah pelaku di Desa Bontoramba, Pallangga, Gowa, Sabtu (29/2) sekitar pukul 19.30 Wita. Korban yang diduga mabuk berat melempari pelaku dengan jeriken kosong. ""Selisih paham hingga tersangka dilempar kena kepalanya, nah sudah, langsung dia tikam, dia bawa badik memang,"" ujar Jufri.          "
"Senin, 02 Mar 2020 10:12 WIB",         Polisi Olah TKP Penemuan Mayat Bocah dengan Usus Terburai di Sumut    ,"Seorang bocah berusia 4 tahun ditemukan tewas dengan kondisi usus terburai di Humbang Hasundutan (Humbahas),  (Sumut). Polisi mengatakan masih melakukan  penemuan mayat bocah tersebut. ""Saat ini masih di TKP dulu kami,"" kata Kasubbag Humas  Aiptu Syahril Purba, Senin (2/3/2020). Syahril mengatakan polisi masih menyelidiki penyebab tewasnya bocah bernama Doni Tarihoran itu. Dia mengatakan penyelidikan memerlukan waktu karena orang tua korban, Louiker Tarihoran dan Sinta Br Lase, yang juga ditemukan kritis di lokasi tewasnya Doni masih dalam perawatan. Syahril mengungkapkan pentingnya keterangan kedua orang tua si bocah. ""Apapun ceritanya suami istri itu harus diambil keterangan dulu baru dapat keterangan, mereka kritis. Karena mereka lah yang tahu ceritanya seperti apa,"" tuturnya. Sebelumnya diberitakan jasad Doni ditemukan sekitar pukul 18.00 WIB, Sabtu (29/2) di perladangan Sitalahap, Dusun Adian, Desa Peadungdung, Kecamatan Pakkat. Saat itu ada salah satu warga yang melaporkan penemuan seorang bocah tewas dan kedua orang tuanya dalam kondisi kritis. ""Satu orang anak-anak meninggal dunia dan dua orang, suami-istri dalam keadaan kritis,"" ujar Syahril, Minggu (1/3)."
"Senin, 02 Mar 2020 09:23 WIB","         WN Korsel di Solo Bunuh Diri karena Merasa Corona, Ini Kata Istana    ","Pihak Istana angkat bicara terkait kasus warga negara Korea Selatan (Korsel) yang bunuh diri di Solo karena merasa terinfeksi  . WNA tersebut diyakini negatif virus Corona. ""Jadi yang kita jadikan patokan adalah hasil laboratorium aja. Selagi hasil laboratoriumnya dia negatif, maka hasilnya negatif lah dia, berarti kita asumsikan bahwa ini negatif gitu,"" kata Tenaga Ahli Utama Kepresidenan KSP Dany Amrul Ichdan saat dihubungi, Senin (2/3/2020). Untuk diketahui, koordinasi penanganan virus corona ada di KSP. Dany juga mengimbau warga negara asing (WNA) yang tinggal di Indonesia memeriksakan kesehatannya agar tak ada kekhawatiran soal virus Corona. Jika merasa panik dan tidak tenang, Dany meminta para WNA ini untuk menjaga diri dan mengurangi intensitas bertemu dengan orang-orang yang dianggap berisiko tertular virus Corona. ""Warga negara asing yang tinggal di Indonesia, lakukan pengecekan-pengecekan aja. Kalau mereka khawatir, lakukan pengecekan saja ke rumah sakit yang terbaik yang ada di daerahnya. Lakukan aja pengecekan untuk membuat mereka secure,"" ujar Dany. Dany mengatakan pihaknya akan membantu para WNA ini untuk mendapatkan perawatan terbaik dari rumah sakit di Indonesia. Menurutnya, hal itu sudah menyangkut soal kemanusiaan. ""Oh iya dong (difasilitasi untuk pemeriksaan). Warga negara asing selagi dia di Indonesia, walaupun secara undang-undang itu bukan tanggung jawab kita, tetapi kan dia ada di negara Indonesia,"" tutur Dany. ""Kalau dia ada apa-apa, umpamanya kena virus atau penyakit apa, kalau nyebar kan yang rugi kita juga. Jadi kita membantu. Jadi kalau udah global emergency response ini, kita jangan berpikir hanya WNI, WNA, tapi kita berpikir humanity, kemanusiaannya,"" imbuhnya. Sebelumnya, seorang perempuan warga negara (WN) Korea Selatan berinisial JEH (57) nekat bunuh diri karena merasa terpapar virus Corona di kamar hotel Solo. Jasad JEH telah diperiksa di RSUD dr Moewardi dan dinyatakan negatif Virus Corona. ""Itu ternyata dia mengira terkena Virus Corona. Padahal setelah kami cek di RSUD dr Moewardi (RSDM), hasilnya negatif,"" ujar Kapolresta Surakarta, Kombes Andy Rifai kepada detikcom, Minggu (1/3)."
"Senin, 02 Mar 2020 00:22 WIB",         Pelajar SMP Tewas di Danau Maninjau Saat Perbaiki Keramba Ikan    ,"Pelajar SMP tewas tenggelam di Danau Maninjau, Kabupaten Agam, Sumatera Barat. Korban tewas setelah berusaha memperbaiki keramba ikan milik keluarganya di tengah danau. ""Iya. Ada korban tenggelam di Danau Maninjau,"" ujar Staf operasional Pusdalops BPBD Kabupaten Agam, Lukman Syaputra kepada detikcom, Minggu (1/3/2020). Lukman merinci, korban tewas tercatat sebagai seorang pelajar di SMPN 2 atas nama Dalfin (17). Korban disebutkan saat ini tinggal di Jorong rambai, Nagari koto malintang. Lukman mengatakan, pada saat kejadian korban tengah memperbaiki keramba ikan atau kolam apung ditengah danau dengan menggunakan sampan atau perahu kecil. Namun, ikatan sampan tersebut lepas dan terbawa arus. Korban sendiri disebut telah berupaya untuk menyelamatkan diri.          "
"Minggu, 01 Mar 2020 18:55 WIB",         Bikin Kaget! Piton Besar Sembunyi di Body NMAX di Bali    ,"Bikin kaget!     di dalam motor Yamaha NMAX milik warga Kuta Utara, Badung. Peristiwa ini menggegerkan warga setempat. ""Tim Damkar mengevakuasi ular piton yang ada di dalam boks motor warga di Kuta Utara,"" kata Kadis Damkar Kabupaten Badung, Wayan Wirya, saat dihubungi, Minggu (1/3/2020). Peristiwa itu terjadi pada Minggu (1/3). Damkar mengetahui kejadian ini setelah pemilik motor, I Made Wistawan, melapor. Made mengetahui keberadaan ular itu saat hendak menghidupkan mesin motor. Dibantu warga, tim damkar melakukan evakuasi. Proses evakuasi juga memakan waktu lama, kurang-lebih 1 jam. Ini karena si ular melilit motor itu. Dilihat dari video yang beredar, ular itu berada di dalam bodi NMAX. Setengah bodi motor putih itu terpaksa dibongkar. Belum diketahui persis bagaimana ular besar ini bisa masuk ke bodi NMAX. ""Tim harus membuka boks motor karena ular melilit di dalam,"" ujar Wirya."
"Minggu, 01 Mar 2020 13:15 WIB","         Bocah 4 Tahun Ditemukan Tewas dengan Usus Terburai di Sumut, Ortunya Kritis    ","Seorang bocah berusia empat tahun ditemukan tewas dengan usus terburai di Humbang Hasundutan (Humbahas), Sumatera Utara (Sumut). Orang tua bocah tersebut juga ditemukan dalam keadaan kritis. ""Benar,"" ujar Kasubbag Humas Polres Humbahas Aiptu Syahril Purba, Minggu (1/3/2020). Ketiganya ditemukan sekitar pukul 18.00 WIB, Sabtu (29/2/2020), di perladangan Sitalahap, Dusun Adian, Desa Peadungdung, Kecamatan Pakkat. Saat itu, ada salah satu warga yang melaporkan penemuan seorang bocah tewas dan dua orang tuanya dalam kondisi kritis. Bocah yang ditemukan tewas tersebut bernama Doni Tarihoran. Sedangkan dua orang tuanya yang ditemukan dalam kondisi kritis bernama Louiker Tarihoran dan Sinta Br Lase. Usai menerima laporan tersebut, polisi mendatangi lokasi untuk mengevakuasi korban. ""Kapolsek Pakkat bersama anggota Polsek Pakkat tiba di TKP dan menemukan satu orang anak-anak meninggal dunia dan dua orang, suami-istri dalam keadaan kritis,"" tuturnya. Polisi belum menjelaskan detail penyebab tewasnya Doni dan terlukanya kedua orang tua Doni. Penyelidikan masih dilakukan. ""Ini masih dalam penyelidikan kita,"" ucap Syahril."
"Sabtu, 29 Feb 2020 17:41 WIB","         Rawan Hoax-Black Campaign, Polda Sulsel Bakal Intens Patroli Siber    ","Kampanye hitam ( ) hingga   menjadi salah satu perhatian utama polisi pada masa pilkada serentak di Sulawesi Selatan (Sulsel). Polisi bakal menggencarkan patroli siber untuk mengantisipasi kerawanan pilkada. ""Tim Siber memang sudah terbentuk di Krimsus. Apalagi ini menghadapi pilkada, otomatis pasti tim ini akan lebih intens patroli siber untuk melihat pelanggaran-pelanggaran yang terjadi,"" ujar Kabid Humas Polda Sulsel Kombes Ibrahim Tompo kepada wartawan di Makassar, Sabtu (29/2/2020). Dia mengatakan Tim Siber ini juga bakal memberi perhatian lebih terhadap laporan masyarakat terkait   dan  . Laporan masyarakat itu akan ditindaklanjuti dengan penegakan hukum. ""Karena kami perkirakan ada kerawanan-kerawanan yang terjadi terkait masalah pilkada,"" ujar Kombes Ibrahim. Selanjutnya, Kombes Ibrahim mengimbau masyarakat tak terjebak kebencian dalam berselancar di media sosial. Ia meminta semua pihak bijak dalam menggunakan media sosial pada masa pilkada serentak mendatang. ""Hati-hati bermedsos karena medsos itu bukan ruang pribadi, tetapi itu dilihat oleh publik,"" ujar Ibrahim. ""Apalagi kalau misalnya tersangkut orang lain atau suatu kepentingan, mengandung konten bohong, konten palsu, maupun yang bersifat provokasi, itu ada efek hukumnya, ada proses pidana,"" tegas Ibrahim."
"Sabtu, 29 Feb 2020 14:17 WIB",         Pria yang Ditemukan Tewas di Kamar Kos Dekat USU Diduga Bunuh Diri    ,"Seorang pria ditemukan tewas dalam kamar kos di dekat   Medan. Polisi mengatakan pria tersebut diduga bunuh diri karena ditemukan sayatan pada tangan kirinya. ""Kami sudah melakukan olah TKP. Hasilnya, kami dapat satu luka sayatan di lengan kiri. Diduga meninggal karena kehabisan darah,"" kata Kasat Reskrim Polrestabes Medan AKBP Maringan Simanjuntak, Sabtu (29/2/2020). Pria berinisial AM itu merupakan warga Pematangsiantar. Dia diketahui tewas oleh warga dan kemudian diteruskan ke Kepling dan pihak kepolisian. ""Pisau   ditemukan di TKP. (Dugaan) sementara bunuh diri, karena tidak ada jejak orang lain di dalam kamar. Pintu kamar pun terkunci,"" sebut Maringan.          "
"Sabtu, 29 Feb 2020 09:00 WIB",         Apa yang Membuat Vitalia Sesha Kembali Terjerumus Narkoba?    ,"Artis FTV   sudah dua kali tersandung kasus   setelah ditangkap untuk pertama kalinya pada 2015 silam. Lalu apa yang membuat Vitalia Sesha kembali terjerumus narkoba? ""Kalau dibilang depresi sih....ya mungkin itulah gobloknya saya, itu aja,"" kata Vitalia dalam wawancara eksklusif dengan   di Polres Jakbar, Jl S Parman, Slipi, Jakarta Barat, Jumat (28/2/2020). Wanita bernama lengkap Andi Novitalia ini mengaku kenal narkoba sejak 2012. Dia mengenal barang haram itu dari pergaulan. ""Kalau saya mulai kenalnya itu 2012, waktu itu (pakai) ekstasi. Dikenalin sama temen,"" katanya. Setelah ditangkap untuk pertama kalinya di 2015, Vitalia Sesha mengaku sudah pernah berhenti mengonsumsi narkoba. Namun pergaulan lagi-lagi membuatnya terjerumus ke lubang yang sama. ""Yang kemarin itu saya berhenti lama,"" ucapnya. Vitalia Sesha mengaku bukan seorang pecandu narkoba. Dia menyebut, hanya mengonsumsi narkoba sesekali saja. ""Ya kan saya kayak pakai untuk yang sekali saja. Kalau lagi kepengen aja,"" tuturnya.          "
"Jumat, 28 Feb 2020 20:13 WIB","         Pencabulan Meningkat, DPRK Banda Aceh Akan Bikin Qanun Kota Layak Anak    ","Dewan Perwakilan Rakyat Kota (DPRK) Banda Aceh bakal membahas rancangan   Kota Layak Anak untuk mencegah terjadinya kekerasan terhadap anak. Dewan menyesalkan aksi pemerkosaan terhadap anak masih terjadi di Kota Gemilang. ""Pertama kami di   tentu menyesalkan terjadinya aksi asusila seperti pemerkosaan apalagi terhadap anak. Kita mengecam keras tindakan seperti itu,"" kata Ketua DPRK Banda Aceh Farid Nyak Umar kepada  , Jumat (28/2/2020). Farid mengimbau semua pihak untuk memberi perhatian khusus kepada anak sehingga kasus seperti itu tidak terulang. Politisi Partai Keadilan Sejahtera (PKS) ini meminta Dinas Pemberdayaan Perempuan Perlindungan Anak Pengendalian Penduduk dan Keluarga Berencana (P3AP2KB) Kota Banda Aceh, untuk melakukan program layanan pemulihan kepada korban serta memberikan pendampingan. Selain itu, pemerintah di tingkat desa juga diharapkan perlu meningkatkan pengawasan seperti lewat program   (pagar desa). Pengawasan dari semua pihak, jelasnya diperlukan agar anak mendapatkan perlindungan yang layak. ""Kita di DPRK juga insyaallah akan segera membahas Rancangan Qanun Kota Layak Anak yang sudah dimasukkan dalam Proleg 2020,"" jelasnya. ""Jadi insyaallah dalam tahun ini kita bahas rancangan   sehingga nanti bagaimana targetnya dengan adanya regulasi khusus tentang  , akan memberikan proteksi dan perlindungan kepada anak-anak kita agar tidak terjadi kasus seperti selama ini terjadi,"" sebut Farid. Farid menyebut, Pemerintah Kota Banda Aceh perlu mengevaluasi desa-desa yang sudah ditetapkan sebagai desa layak anak. Farid meminta dinas terkait untuk membuat program khusus serta pendampingan sehingga desa tersebut benar-benar menjadi desa layak anak. ""Kita harap kepada pihak terkait untuk melakukan evaluasi apa penyebab terjadinya kekerasan terhadap anak, dan bagaimana efektivitas bagi gampong yang selama ini sudah ditetapkan sebagai gampong ramah anak,"" bebernya. Sebelumnya, Kapolresta Banda Aceh Kombes Trisno Riyanto mengatakan kasus pencabulan anak di bawah umur di Banda Aceh meningkat setiap tahun. Pada 2018, jumlah anak yang menjadi korban, yaitu 18 kasus dan 2019 sebanyak 20 kasus. ""Tahun 2020 sampai bulan ini ada 6 kasus. Ini perlu mendapat perhatian kita semuanya. Mayoritas pelaku itu mempunyai hubungan yang cukup dekat dengan korban. Ini perlu juga mendapat atensi dari keluarga,"" kata Trisno dalam konferensi pers, Kamis (27/2)."
"Jumat, 28 Feb 2020 18:10 WIB",         Pengacara Berharap Vitalia Sesha Mendapatkan Rehabilitasi    ,"Artis Vitalia Sesha ditahan dalam kasus penyalahgunaan narkoba. Pengacara berharap Vitalia Sesha mendapatkan rehabilitasi agar terbebas dari narkoba. ""Dalam proses hukum yang sedang berjalan ini, kami berharap klien kami dapat dilakukan rehabilitasi, guna menyembuhkan yang bersangkutan dari ketergantungan obat terlarang,"" kata pengacara Vitalia Sesha, Muhammad Zakir dalam keterangannya kepada  , Jumat (28/2/2020). Tim kuasa hukum Vitalia berencana mengajukan permohonan rehabilitasi pada Senin (2/3). Pihaknya berharap permohonan tersebut dapat dikabulkan polisi. Sementara itu, Zakir menyebut pihaknya bersama keluarga telah bertemu dengan Vitalia di ruang pemeriksaan. Dari hasil interview tim kuasa hukum, Vitalia mengaku salah. ""Memang ada pengakuan tentang kekhilafannya menggunakan barang haram tersebut,"" imbuhnya.          "
"Jumat, 28 Feb 2020 18:01 WIB",         Bah! Siswa di Sumut Gelantungan di Angkot Padahal Jalanan Naik Turun    ,"Nekat! Begitulah gambaran bagi kelakuan anak-anak sekolah di Tanjung Anom, Deli Serdang, Sumatera Utara (Sumut). Mereka nekat bergelantungan di samping dan belakang angkot hingga duduk di atap mobil angkutan perkotaan ( ) yang melaju. Kenekatan anak-anak ini terekam oleh salah seorang warga, Akbar, pada Jumat (28/2/2020) siang. Menurutnya, anak-anak berseragam sekolah ini bergantungan di luar angkot yang sedang berjalan di Tanjung Anom. Dalam video yang diterima  , terlihat ada tiga anak dengan seragam Pramuka bergantungan di bagian belakang  . Ada juga lima anak di atap angkot dan dua lainnya terlihat bergantung di sisi kiri angkot. ""Saya lagi kerja melewati daerah tersebut, dan kedapatan angkot tersebut melebihi kapasitas penumpang,"" kata Akbar. Dia mengaku tak memperhatikan nomor dan jurusan angkot tersebut. Namun dia menyebut anak-anak itu dibiarkan bergantungan di  , padahal jalanan di lokasi tersebut sempit dan naik-turun. ""Tanjung Anom daerah Glugur Rimbun. Padahal jalan tersebut naik-turun, sangat menanggung risikolah kalau menurut saya,"" ucapnya."
"Jumat, 28 Feb 2020 15:58 WIB",         Warga Polman Minta Tragedi Yus Yunus Tewas Diamuk Massa di Papua Diusut    ,"Ratusan warga yang tergabung dalam Aliansi Masyarakat Polewali Mandar Mengunggat, berunjuk rasa mengecam tindak   yang menewaskan warga Polewali Mandar bernama Yus Yunus (25). Aksi unjuk rasa turut diikui keluarga korban berlangsung pada tiga titik. Yus Yunus adalah sopir truk yang tewas diamuk massa karena dituduh menabrak warga dan babi hingga tewas di Kabupaten Dogiyai, Papua. Video Yus diamuk massa viral di media sosial dan mengundang kecaman. Aksi prihatin Yus Yunus diawali dengan Long March dari Kawasan Sport Centre Polewali. Massa lalu menuju Kantor Bupati Polewali Mandar. Massa aksi mendesak Pemerintah Kabupaten Polewali Mandar memberi penjelasan terkait upaya memberikan perlindungan keamanan terhadap warganya yang bekerja di Papua. Aksi berlanjut di Kantor Dewan Perwakilan Rakyat Daerah (DPRD) Polewali Mandar. Massa meminta para anggota DPRD Polewali Mandar mengawal berkoordinasi dengan DPR Pusat untuk mengusut serta menyelesaikan kasus penganiayaan yang menimpa Yus Yunus. Massa meminta para pelaku dapat ditindak sesuai aturan perundang-undangan yang berlaku. ""Kami mengutuk tindak kekerasan yang ada di sana (Papua), kami meminta para pelaku dihukum sebagaimana aturan di negara kita,"" ujar Koordinator Aksi Muhammad Ridwan. Dalam orasinya, massa aksi juga meminta anggota DPRD Kabupaten Polewali Mandar, mendesak Kapolri Jenderal Idham Azis agar mencopot Kapolda Papua Irjen Paulus Waterpauw. Massa menilai Paulus Waterpauw tidak mampu memberikan keamanan kepada warga sehingga terjadi aksi main hakim sendiri di depan anggota kepolisian di Papua. ""Kami juga meminta Kapolda Papua dicopot dari jabatannya, karena menurut kami, kelalaian Kapolda hingga kepolisian yang berjaga tidak melakukan penindakan secara maksimal, kami mencekam aparat yang berada dalam video, yang kehilangan sikap patriotisme sehingga melakukan pembiaran terjadinya   yang seharusnya tidak dilakukan aparat kepolisian,"" ungkap Ridwan. Aksi damai ratusan massa diakhiri di halaman Mapolres Polewali Mandar, dengan penjagaan ketat puluhan aparat kepolisian. Peristiwa penganiayaan yang menewaskan Yus Yunus, di Kabupaten Dogiyai, Papua, terjadi pada hari Minggu (23/2) lalu. Yus Yunus yang berprofesi sebagai sopir truk, merupakan warga yang berasal dari Dusun Taramanu, Desa Sumberjo, Kecamatan Wonomulyo, Kabupaten Polewali Mandar. Pria malang tersebut tewas secara mengenaskan, setelah menjadi sasaran amuk warga Kabupaten Dogiyai, lantaran dituding sebagai pelaku penabrak seekor babi dan warga setempat, hingga tewas. Peristiwa ini menuai kecaman, pasalnya detik-detik aksi penganiayaan tersebut terekam kamera warga, yang kini viral di media sosial. Apalagi saat kejadian, terlihat sejumlah polisi bersenjata lengkap, tampak tidak berdaya menyelamatkan korban dari amukan massa."
"Jumat, 28 Feb 2020 14:49 WIB","         Viral ITS Bebas Kucing, Ada Juga Riset Sarankan Bunuh Kucing Demi Ekosistem    ","Viral surat edaran   soal kawasan bebas kucing liar.  dinilai menganggu tamu kampus. Sebuah penelitian mengungkapkan, kucing bahwa disebut bisa merusak ekosistem karena bisa membuat spesies burung punah. Adalah Pete Marra, kepala Smithsonian Migratory Bird Center yang mengungkap penelitian soal kucing bisa merusak ekosistem dalam bukunya 'Cat Wars: The Devastating Consequences of a Cuddly Killer'. Dalam buku tersebut, Pete memaparkan hasil penelitian tentang betapa berbahayanya kucing bagi ekosistem dan kesehatan manusia. Pete menulis buku ini bersama Chris Santella. Ketika menulis buku ini, Pete tak hendak menjadi seorang pembenci kucing. Dia bahkan suka kucing. ""Saya suka kucing, menyebut mereka 'binatang yang menakjubkan dan mengagumkan,' yang tampaknya memiliki 'cinta yang aneh bagi saya'. Ini adalah hal yang orang tidak sadari. Jika ibuku mengira aku tidak mendukung kucing, dia pasti bangkit dari kubur,"" tulis Pete sebagaimana dikutip Majalah Smithsonian. Namun, apa pasal. Penelitian Pete justru mengungkap bahwa hewan lucu ini justru bisa merusak ekosistem alam sekitarnya. Pete bercerita tentang kisah penjaga mercusuar bernama David Lyall tiba di Pulau Stephens, Selandia Baru dengan seekor kucing bernama Tibbles pada tahun 1894,. Hanya dalam waktu satu tahun, Pulau Stephens, burung langka yang endemik di pulau itu, punah. Bukti-bukti ilmiah mengarahkan tersangka dari kasus punahnya burung endemik ini adalah kucing. Selain itu, Pete juga mengungkapkan pengalamannya ketika bekerja sebagai ahli ekologi satwa liar di Pusat Penelitian Lingkungan Smithsonian. Dia menemukan fakta soal 79 persen burung di pinggiran kota Maryland dibunuh oleh predator, utamanya kucing. Hal ini, dia identifikasi dari tanda-tanda burung yang mati, kepalanya putus dengan tubuh yang tidak dimakan. Sebagian besar burung mati di rahang kucing.          "
"Kamis, 27 Feb 2020 17:45 WIB","         Pemobil Pukul Sopir Ambulans di Jaksel Negatif Narkoba, Polisi: Pelaku Emosi    ","Polisi memastikan Syaiful Roman Raygen (49) tidak terpengaruh narkoba ketika memukul sopir ambulans di Jakarta Selatan. Polisi menyebut pelaku memukul korban karena emosi sesaat. ""Tidak (menggunakan narkoba), sadar 100 persen. Hanya emosi sesaat saja,"" kata Kanit Krimum Satuan Reserse Kriminal Polres Jaksel AKP Ricky Pranata kepada wartawan di Polres Jaksel, Kamis (27/2/2020). Ricky mengatakan pelaku emosi lantaran mobilnya disenggol oleh ambulans tersebut. Saat itu, ambulans yang dikemudikan oleh Mohamad Natasari (27) hendak mendahului mobil pelaku yang ada di depan. ""Mobil si terlapor di depan, ambulans di belakang. Itu awal mulanya diserempet, dari belakang mau menyusul ke depan mungkin kesenggol sedikit saja ya,"" tuturnya.          "
