date,title,descs
"Kamis, 12 Mar 2020 21:09 WIB","         Soal Dangdutan di Kuburan di Depok, Penjaga Minta Aparat Turun Tangan    ","Fuad (60), penjaga makam wakaf RW 18 Kelurahan Pancoran Mas, Kecamatan Pancoran Mas, Depok, merasa terganggu adanya acara dangdutan di kuburan. Ia pun meminta aparat turun tangan. ""Karena ini adalah milik kita semua, (tanah) wakafkan milik kita semua, ya paling nggak setiap malam apa   ya ada aparat kontrol,"" ujar Fuad di lokasi, Kamis (12/3/2020). Fuad berharap kehadiran aparat dapat 'mengusir' oknum warga yang dangdutan di area kuburan. ""Kita mah nggak  , mungkin kalau aparat mungkin juga  ,"" imbuhnya. Selain itu, Fuad meminta Pemerintah Kota Depok membangun pagar di area kuburan. Tujuannya agar tidak sembarang warga bisa masuk ke area pemakaman.          "
"Kamis, 12 Mar 2020 19:16 WIB","         BNPB: Cegah Corona, Presiden Perintahkan Bersihkan Ruang Publik Secara Rutin    ","Kepala BNPB  mengatakan pembersihan di ruang-ruang publik dilakukan atas instruksi (Jokowi). Doni mengatakan Jokowi meminta ruang publik dibersihkan secara rutin untuk pencegahan  . ""Dan ini berdasarkan perintah Bapak Presiden pada hari Selasa pagi yang lalu di Istana Bogor. Beliau menugaskan ada Panglima TNI, ada Kapolri, ada beberapa pejabat lainnya, termasuk KaBIN, Mensesneg, dan juga Ibu Menlu, termasuk Menkes, agar secara rutin melakukan pembersihan di wilayah-wilayah ruang publik,"" kata Doni di Stasiun Gambir, Jakarta Pusat, Kamis (12/3/2020). Doni mengatakan pihaknya akan membuat edaran kepada BPBD di seluruh daerah untuk memberi imbauan terkait pembersihan ruang publik ini. Menurutnya, tempat ibadah menjadi salah satu yang diprioritaskan. ""Kemudian kami juga hari ini kami akan membuat edaran imbauan kepada BPBD seluruh Indonesia untuk juga menyampaikan imbauan kepada pengelola tempat-tempat hiburan, mal, kemudian juga fasilitas rekreasi lainnya, termasuk juga khususnya masjid. Karena masjid sebagian besar ini dilapisi karpet, ada kalanya karpet-karpet yang tersedia itu usianya sudah cukup lama,"" ujar Doni. ""Oleh karenanya, kita mengajak pengelola masjid, takmir masjid, untuk bisa sementara menggulung karpet-karpet itu dan disimpan dulu. Kemudian ajakan dari sejumlah tokoh juga, termasuk dari Ketua Dewan Masjid, untuk sementara kalau melakukan ibadah salat sebaiknya membawa sajadah dari rumah masing-masing,"" lanjut dia.          "
"Kamis, 12 Mar 2020 18:50 WIB","         Perubahan Skema Dana BOS, Kepsek Tak Pusing Lagi soal Belanja Sekolah    ","Skema penyaluran dana bantuan operasional sekolah (BOS) tahun 2020 mengalami perubahan. Jika sebelumnya dana BOS yang disalurkan harus melalui rekening kas umum daerah (RKUD), kini langsung ditransfer ke rekening sekolah. Lalu dari yang sebelumnya disalurkan per triwulan (tahap 1 sebesar 20%, tahap 2 40%, tahap 3 20%, dan tahap 420%) kini menjadi tiga tahap (tahap 1 sebesar 30%, tahap 2 40%, dan tahap 3 30%). Kaswadi selaku Kepala Sekolah SMP 3 Makassar merasakan perubahan skema dana BOS ini. Kaswadi mengatakan sekolah di Makassar, baik SD maupun SMP, rata-rata sudah menerima dana BOS sejak pertengahan bulan Februari, termasuk sekolah yang dipimpinnya. ""Penyaluran langsung ke (rekening) sekolah, tentunya kami di sekolah lebih enak sih membelanjakannya. Tidak lagi kami pusing mencari duit untuk membiayai kegiatan sekolah,"" ujar Kaswadi saat dihubungi detikcom, Kamis (12/3/2020). ""Kalau (kebijakan) yang sebelumnya kan per triwulan, (cairnya) biasanya di akhir triwulan atau bulan Maret, kadang menyeberang di triwulan berikutnya, masuk bulan April itu. Misalnya triwulan 1 kan Januari, Februari, dan Maret, cairnya di april,"" imbuhnya. Alhasil, kata Kaswadi, pihak sekolah sangat kesulitan, terutama untuk mencari dana untuk membiayai segala kegiatan di tiga bulan pertama awal tahun. Mepetnya pencairan dana yang diterima juga turut berpengaruh saat proses administrasi pelaporan dana yang telah digunakan. ""Kita kesulitan mencari dana untuk membiayai kegiatan, karena tidak mungkin juga kami setop beraktivitas. Baik dari penggajian guru honor, maupun kegiatan siswa atau pekerjaan-pekerjaan rehab yang ada di sekolah, itu yang terjadi pada saat yang lalu,"" jelas Kaswadi. ""Karena kan sudah habis triwulannya dan harus dilaporkan. Dana yang cair harus dilaporkan penggunaannya. Di tahun ini, karena lebih awal, tentu kami akan sudah leluasa, tidak pusing lagi mau ke mana lagi ini mencari uangnya karena sudah ada di rekening sekolah,"" jelasnya. Untuk penggunaan dana BOS, Kaswadi mengatakan petunjuk teknis (juknis) dari Kemendikbud dan rencana kegiatan dan anggaran sekolah selama setahun menjadi patokan. Hal ini guna mengawasi sekolah agar tidak serta merta menggunakan dana BOS tersebut. Berdasarkan keterangan dari Kementerian Pendidikan dan Kebudayaan (Kemendikbud), perubahan alur distribusi ini bertujuan untuk meningkatkan efektivitas pemanfaatan dana BOS oleh sekolah maupun proses penyaluran yang lebih cepat. Sebab, masalah yang sering kali dihadapi, yaitu dana BOS sekolah sering terlambat menerima penyaluran dana BOS hingga bulan Maret, bahkan bulan April yang sudah masuk triwulan berikutnya. Lalu banyak sekolah kudu menalangi biaya operasional di awal tahun dan keterlambatan itu juga mengganggu proses pembelajaran siswa."
"Kamis, 12 Mar 2020 18:39 WIB","         Data Terbaru Corona Terkait Indonesia, 12 Maret 2020 Pukul 18.00 WIB    ","Ada perkembangan menggembirakan soal jumlah kasus   di Indonesia atau terkait warga negara Indonesia ( ) di mancanegara. Sejumlah orang telah sembuh dari  . Keterangan kesembuhan para pasien dari COVID-19 ini disampaikan oleh juru bicara pemerintah untuk penanganan virus Corona,  , di RSUP Persahabatan, Jakarta Timur, Kamis (12/3/2020) sore. Menteri Kesehatan   menyebut ini adalah kabar membahagiakan. Hingga sekarang telah ada 5 orang yang sembuh dari COVID-19 di Indonesia. Di Jepang, 9 WNI dari anak buah kapal (ABK) Diamond Princess dinyatakan sudah sembuh semua. Namun tidak semua yang dinyatakan negatif boleh langsung pulang karena alasan tertentu, misalnya belum pulang dari rumah sakit karena menunggu teman-temannya di lokasi observasi, atau belum pulang dari rumah sakit karena menunggu hasil negatif COVID-19 dari tes ke-2. Di luar negeri, sudah ada 10 orang sembuh, terdiri dari 9 WNI dari Jepang dan 1 WNI dari Singapura. Namun di Singapura, ada satu WNI yang menambah daftar pasien positif Corona. Berikut ini data selengkapnya:          "
"Kamis, 12 Mar 2020 15:31 WIB","         Terawan Muncul di Konferensi Pers Pasien Corona Sembuh, Merasa Sangat Bahagia    "," akhirnya kembali muncul.   muncul dalam jumpa pers pengumuman kesembuhan 3 pasien positif virus Corona (COVID-19) dan juga kesembuhan 9 ABK Diamond Princess. Jumpa pers itu digelar di RS Persahabatan, Jakarta Timur, Kamis (12/3/2020). Terawan menggelar jumpa pers bersama Juru Bicara Pemerintah untuk Urusan Virus Corona, Achmad Yurianto. Dalam jumpa pers itu, Terawan mengatakan, sebagai Menkes dirinya harus mengecek secara langsung kesembuhan tiga pasien yang sebelumnya positif Corona. Dia pun mengaku bahagia dengan kepulihan tiga pasien tersebut. ""Selaku Menkes saya harus mengecek sendiri. Harus mengecek dengan detail. Setelah oke, saya cek semuanya,"" ujarnya. Dalam kesempatan itu, Terawan pun menyampaikan bahwa teori tentang virus tersebut benar adanya. Bahwa COVID-19 merupakan penyakit self limiting disease. ""Sekarang tinggal jubir kabar yang membahagiakan ini. Dan saya merasa sangat berbahagia. Bahwa teorinya benar bahwa memang ini adalah self limiting disease yang akan sembuh sendiri. Penyakit yang akan sembuh sendiri,"" kata Terawan. Usai menyampaikan hal itu, Terawan pun mempersilakan Yuri untuk menyampaikan kabar terkait kesembuhan 3 pasien tersebut. Tak hanya kesembuhan 3 pasien di dalam negeri, dalam konferensi pers ini, Yuri juga memaparkan kesembuhan total 9 WNI ABK Diamond Princess yang sempat dirawat karena dinyatakan positif Corona. ""9 Awak Diamond Princess yang sempat positif dan dirawat di Jepang sudah sembuh, sebanyak 5 orang yang sampai di Tanah Air,"" kata Yuri."
"Kamis, 12 Mar 2020 15:25 WIB",         Ini Data 3 Pasien di Indonesia yang Sembuh dari Corona    ,"Pemerintah RI menyatakan ada tiga pasien yang sembuh dari   di Indonesia. Ketiga pasien tersebut dirawat di RSUP Persahabatan. ""Secara laboratorium dua kali kita lakukan pemeriksaan hasilnya negatif maka diputuskan ketiga pasien ini dinyatakan sembuh dan tidak membutuhkan lagi perawatan,"" kata juru bicara pemerintah RI terkait COVID-19, Achmad Yurianto, di RSUP Persahabatan, Jakarta Timur, Kamis (12/3/2020). Berikut ini data ketiga pasien yang sembuh dari  : 1. Pasien sembuh identitas 06, laki-laki 39 tahun 2. Pasien dengan identitas 14, laki-laki usia 50 tahun 3. Pasien dengan identitas 19, laki-laki dengan usia 49 tahun. ""Kami yakin dalam waktu yang tidak terlalu lama lagi beberapa pasien akan baik jadi sembuh seperti 3 di sini. Tiga-tiganya dirawat di RSUP Persahabatan,"" jelas Yuri, sapaan Achmad Yurianto."
"Kamis, 12 Mar 2020 15:21 WIB",         Kabar Baik! Jumlah Pasien Sembuh dari Corona di Indonesia Jadi 3 Orang    ,"Pemerintah mengumumkan ada 3 pasien  yang telah sembuh. Pasien tersebut ialah pasien 06, 14, dan 19. Juru bicara pemerintah terkait penanganan  , dr Achmad Yurianto, mengatakan ketiga pasien tersebut sudah menjalani pengecekan ulang. ""Setelah kita lakukan pengecekan, kita diskusikan oleh tim dokter yang memeriksa. Ada 3 pasien yang secara klinis sudah membaik, tak ada keluhan sama sekali,"" ujar Yuri di RSUP Persahabatan, Jakarta Timur. Yuri menjelaskan, dari hasil pemeriksaan laboratorium, 3 pasien tersebut sudah menjalani 2 kali pemeriksaan dan dipastikan statusnya negatif. ""Diputuskan 3 pasien ini dinyatakan sembuh dan tak membutuhkan lagi perawatan. Tapi kita tetap mengedukasi mereka,"" Pasien tersebut adalah pasien 06, 14, dan pasien 19."
"Kamis, 12 Mar 2020 15:05 WIB","         Profil Tom Hanks, Aktor Box Office yang Positif Terkena Virus Corona    "," nyatanya bukan saja menekuni dunia akting. Pada Pemilihan Umum Amerika Serikat 2016 lalu, dia terang-terangan mendukung Partai Demokrat dan mengkritik Donald Trump. Kamis pagi tadi pria bernama asli Thomas Jeffrey Hanks mengumumkan positif terkena virus corona. Kabar itu dia umumkan sendiri di akun sosial medianya. Tom mengatakan bahwa ia dan istrinya, Rita Wilson dinyatakan positif  . Saat ini keduanya berada di Australia, untuk keperluan syuting film terbaru mereka, Elvis. ""Kami merasa sedikit lelah, seperti pilek dan sakit di tubuh, Rita mengalami kedinginan yang datang dan pergi. Demam ringan juga."" begitu tulis Hanks di halaman Instagram resminya. Pria kelahiran Concord, California pada 9 Juli 1956 itu kemudian melakukan cek kesehatan dan hasilnya positif terkena virus Corona. ""Kami kemudian menjalani tes untuk virus corona dan kami dinyatakan positif,"" ujar aktor pemenang Oscar tersebut. ""Kami, keluarga Hanks, akan menjalani tes, observasi, dan diisolasi sesuai yang diwajibkan dan diperlukan,"" imbuhnya. Tom Hanks lahir di Concord, California pada 9 Juli 1956. Pria bernama lengkap Thomas Jeffrey Hanks ini merupakan anak dari Janet Marylyn dan Amos Mefford Hanks. Ibu Hanks adalah seorang keturunan Portugis. Saat bersekolah di Skyline High School, Oakland, California, Tom Hanks bermain dalam drama sekolah, termasuk bermain di drama musika 'South Pacific'. Kemudian Tom Hanks mempelajari teater di Chabot College, Hayward sebelum pindah ke California State University, Sacramento. Bertahun-tahun mempelajari teater, Hanks kemudian bertemu dengan Vincent Downing, seorang kepala Festival Great Lakes Theater,Cleveland, Ohio. Downing menyarankan Hanks untuk magang di festival tersebut. Tiga tahun magang di tempat tersebut membuat Hanks mendapatkan pengalaman banyak hingga membuat kuliahnya terputus. Namun berkat teater, Hanks berhasil diganjar Aktor Terbaik Cleveland Critics Award 1978 berkat penampilannya sebagai Proteus dalam sandiwara karya Shakespeare, 'The Two Gentlemen of Verona'. Pada tahun 1979, Hanks memutuskan pindah ke New York dan membuat film berjudul 'He Knows You're Alone'. Dia kemudian menjadi pemeran utama dalam film televisi 'Mazes and Monsters'.  Pada 1981, Hanks bermain sebagai Kip Wilson pada acara sitcom milik ABC, 'Bosom Buddies'. Setelah itu Hanks pindah ke Los Angeles dan penampilannya di satu episode 'Happy Days' membuatnya dihubungi oleh sutradara Ron Howard. Hanks diminta untuk bermain pada film 'Splash' (1984), film ini kemudian laris mendapat lebih dari $ 69 juta. Tom Hanks juga mendapatkan kesuksesan yang besar berkat penampilannya di 'Bachelor Party'(1984). Ketika bermain di 'Nothing In Common' (1986), Hanks berkesempatan mengembangkan bakatnya sebagai aktor film romantis. Debelumnya dia banyak bermain di film komedi. Keberhasilannya di film 'Big'(1988) membuatnya meraih nominasi Aktor Terbaik Academy Award untuk pertama kalinya.  mencapai puncak kariernya ketika berhasil mendapatkan Aktor Terbaik Academy Award dua tahun berturut-turut berkat penampilannya di film 'Philadelphia' (1993) dan 'Forrest Gump'(1994). Pada film 'Saving Private Ryan' (1998) dan 'Cast Away' (2000), berhasil membuatnya masuk nominasi Aktor Terbaik Academy Award. Total ada, 58 film yang pernah menggunakan jasanya. Tom Hanks juga pernah berkolaborasi dengan Steven Spielberg melalui film 'Saving Private Ryan', 'Catch Me If You Can', dan 'The Post'. Selain menyabet Aktor Terbaik Academy Award, Tom Hanks juga pernah mendapatkan Golden Globe, People Choice's Award, British Academy of Film and Television Arts.  berada di peringkat keempat sepanjang masa, dengan pendapatan total filmnya lebih dari $ 4,336 miliar dengan rata-rata pendapatan $ 100,8 juta per film. Pada 2008, Hanks aktif dalam dunia politik Amerika Serikat. Dia beberapa kali terlihat memberikan dukungannya kepada partai Demokrat dan mendukung Presiden Obama kala itu. Bahkan menurut dia, Obama mirip dengan Presiden ke-35 Amerika Serikat John F Kennedy dan Ronald Reagon, Presiden ke-40 AS. Tom Hanks kembali memberikan dukungan untuk Partai Demokat di Pemilu AS tahun 2016. Dia terang-terangan mendukung Hillary Clinton dan banyak melontarkan kritikan ke Donald Trump. Dia terang-terang mengkritik slogan kampanye Trump, 'Make America Great Again'. Menurut  , Amerika sudah besar tanpa slogan Trump. ""Jadi saya tidak tahu apa yang dia (Trump) omongkan,"" kata Hanks saat premier film A Hologram for the King di London."
"Kamis, 12 Mar 2020 14:49 WIB",         20 Tenaga Medis RSCM Diangkat Jadi Duta Orang Baik    ,"Sebanyak 20 Tenaga Kerja Medis di lingkungan   atau RSCM diangkat menjadi Duta Orang Baik. Ini merupakan bentuk lanjutan kerja sama antara RSCM dan  . Pengangkatan 20 tenaga medis itu dilakukan di RSCM, Jakarta Pusat, Kamis (12/3/2020). Pengangkatan ini dilakukan CEO Kitabisa.com Alfatih Timur dan Direktur Utama RSCM dr Lies Dina Liastuti. Lies pun mengapresiasi tenaga medis yang secara suka rela berkenan menjadi Duta Orang Baik dan menyebarkan kebaikan. ""Saya juga terimakasih kepada para Duta Orang Baik, ada guru besar juga dan para dokter-dokter senior (mereka) mau loh jadi duta, sebenernya kan ditambahin kerjaan, maksudnya tambah mikir, tapi mau. Karena sifat dasarnya kita ingin menolong,"" kata Lies. Sementara, CEO Kitabisa.com Alfatih Timur menjelaskan, pengangkatan Duta Orang Baik ini dilatarbelakangi minimnya pengetahuan pasien tentang donasi digital dalam penyaluran bantuan pengobatan. Maka dari itu, sebanyak 20 Duta Orang Baik hadir agar bisa merekomendasikan pasien-pasien mana saja yang membutuhkan bantuan kepada pihak kitabisa.com. ""Tapi kita pikir lagi gimana caranya biar lebih formal, maka munculah Duta Orang Baik. Ini pada dasarnya jadi jembatan juga, onlinenya jembatannya memang Kitabisa tapikan pasien banyak juga yang gak ngerti website, gak ngerti online gak ngerti aplikasi. Nah bagaimana caranya ada jembatan offline yang bisa perkenalkan ini kepada pasien dan juga membantu pasien melakukan penggalangan dana,"" ujar Alfatih. Selain mengangkat Duta Orang Baik, dalam acara ini Kitabisa juga menyalurkan 100 kursi roda kepada RSCM. Kerja sama antara Kitabisa dan RSCM yang telah terjalin selama ini secara tidak langsung juga meringankan pengeluaran rumah sakit, mengigat banyaknya pasien rujukan dengan biaya pengobatan mahal yang membuat RSCM harus menanggung kekurangan biaya pasien."
"Kamis, 12 Mar 2020 14:23 WIB",         Bak Film! Perempuan Naik Beat Dilempari Sandal Saat Kejar Jambret RX-King    ,"Seorang perempuan yang mengendarai sepeda motor Honda   meringkus tiga jambret yang berboncengan di motor Yamaha   setelah melalui adegan kejar-kejaran di Deli Serdang, Sumatera Utara (Sumut). Si perempuan bahkan sempat dilempari sandal dalam pengejaran. Hebat! Peristiwa penjambretan ini terjadi pada Selasa (10/3/2020) pagi. Sri Enda Pujiani (27), yang merupakan pegawai honorer di Polresta Deli Serdang, dijambret di sekitar Kelurahan Paluh Kemiri, Lubuk Pakam. Sri tak tinggal diam. Dia membetot gas motor Beat-nya mengejar tiga jambret yang bonceng tiga naik RX-King. Di tengah pengejaran, Sri sempat dilempari barang-barang oleh para pejambret. Namun dia berhasil menghindar. ""Di tengah kejar-kejaran terjadi, tersangka melempari korban dengan topi dan sandal, namun korban dapat menghindari dan tetap mengejar para tersangka,"" kata Kapolsek Lubuk Pakam AKP Firdaus Kemit, Kamis (12/3/2020). Dalam kondisi   dan melempari Sri yang mengejar di belakang, motor pejambret oleng.  ! Motor 2 tak itu jatuh saat berbelok. ""Hingga akhirnya ketika hendak berbelok menuju Jalan Negara Perkantoran Kantor Bupati Deli Serdang, kendaraan tersangka tergelincir dan terjatuh hingga ketiga tersangka dan dompet yang dirampas terjatuh ke badan jalan,"" ucapnya. Sri kemudian mendatangi ketiga orang itu dan mengambil kembali dompetnya. Dia lalu berteriak meminta tolong dan akhirnya warga berdatangan ke lokasi. ""Ketiga tersangka sudah berhasil kita amankan di ruang tahanan Mapolsek Lubuk Pakam, selanjutnya kita minta keterangan lebih lanjut guna mempertanggungjawabkan perbuatannya,"" ucap Firdaus."
"Kamis, 12 Mar 2020 14:23 WIB",         RS Persahabatan Minta 2 Pasien Sembuh Isolasi Mandiri: Ada Potensi Reinfeksi    ,"Dua pasien COVID-19 di RSUP Persahabatan yang dinyatakan negatif diminta melakukan   atau isolasi mandiri selama 14 hari. Langkah itu dilakukan untuk menjaga stamina pasien. ""Kami akan memberikan edukasi. Dua orang ini harus mempertahankan stamina dan imunitas tubuhnya. Kita tidak tahu kalau terjadi  , kemungkinan reinfeksi ada saja. Jadi kita tetap menekankan agar mereka menjaga kesehatan, imunitas, makan cukup dan bergizi, istirahat cukup, jangan merokok. Jangan berpergian, dilarang dulu. Istirahat dulu di rumah. Paling aman 14 hari. Istirahat di rumah dan jaga kesehatan,"" kata juru bicara tim penanganan COVID-19 RSUP Persahabatan, Erlina Burhan, di RSUP Persahabatan, Pulo Gadung, Jakarta Timur, Kamis (12/3/2020). Erlina mengatakan dua pasien yang sembuh perlu waktu untuk adaptasi. Masyarakat juga diminta tidak memberikan stigma kepada para pasien yang sembuh. ""Dan kita mohonkan juga nih kepada masyarakat untuk memberikan support dan jangan memberikan stigma. Artinya, dikucilkan dan lain sebagainya. Karena ini pasien sudah sembuh, sama juga dengan Anda semuanya kalau sakit sesuatu kalau sudah sembuh ya sembuh kan,"" jelasnya lebih lanjut. Kedua pasien juga diminta menjaga pola hidup sehat. Mereka tetap dianjurkan memakai masker dan membatasi kunjungan dari orang lain. ""Ya tadi kami sampaikan 14 hari istirahat di rumah, tetap pakai masker, jangan keluar rumah kalau tidak perlu, dibatasi kunjungan orang-orang. Pastikan keluarga gembira sudah sembuh didatangi beramai ramai. Itu tidak dianjurkan,"" ucap Erlina. Diberitakan sebelumnya, juru bicara pemerintah untuk penanganan virus Corona, Achmad Yurianto, mengatakan dua pasien yang dinyatakan negatif virus Corona (COVID-19) telah melalui dua kali pemeriksaan. Pasien dengan kode 06 dan 14 itu diperbolehkan pulang tetapi dengan syarat menjalani isolasi mandiri atau  . Isolasi mandiri itu dilaksanakan dalam 2 pekan. Yuri mengatakan pasien yang dibolehkan pulang itu berkode 06 dan 14. ""Kita minta 14 hari,"" kata Yuri. ""Hari ini sudah bisa disiapkan untuk dipulangkan karena kan kita akan nanya rumahnya di mana, berarti nyiapin transportasinya dan sebagainya,"" imbuh Yuri."
"Kamis, 12 Mar 2020 11:36 WIB","         Sidang Kasus Wawan, Jennifer Dunn Jadi Saksi    ","Artis Jennifer Dunn menjadi saksi dalam kasus korupsi  alias Wawan. Jennifer duduk sebagai saksi bersama empat orang lainnya. Pantauan  , Jennifer Dunn sudah berada di Pengadilan Tipikor Jakarta, Jalan Bungur Raya sejak pukul 11.00 WIB, Kamis (12/3/2020). Dia duduk di bangku pengunjung sidang sebelum sidang dimulai. Jennifer Dun terlihat memakai baju berwarna   dan kerudung warna senada. Saat sidang dimulai, dia berjalan santai menuju kursi saksi. Saat ditanya hakim, Jennifer juga mengaku kenal dengan Wawan. Mereka pernah bekerja sama untuk promosi perusahaan. ""Waktu itu aku diminta Mas Wawan dengan temannya Mas Oliver untuk mempromosikan perusahaan yang ada di Kuningan,"" ucapnya. Selain Jennifer, saksi lain yang hadir adalah pegawai Bank OCBC Rafi Wisesa, karyawan   Sri Wulandari,   PT Budaya Maju Mandiri Budiharto, dan Yessica Devis. Sebelumnya, jaksa KPK mengungkap mobil milik Wawan diberikan kepada sejumlah artis. Salah satunya Catherine Wilson diberi mobil Nissan Elgrand oleh Wawan. Dalam surat dakwaan Wawan, Nissan Elgrand 2.5 WD keluaran 2008 warna abu muda metalik dengan nomor polisi B-1387-SKB dibeli Wawan seharga Rp 650 juta. Namun ada kekurangan pembayaran yang dicicil oleh Wawan. Mobil Nissan Elgrand itu lantas dibaliknamakan ke Catherine Wilson dan Selvia sebagai kakak Catherine Wilson. Selain itu, pada Januari 2012, Wawan membeli Honda CR-V seharga Rp 383 juta. Mobil itu diberikan Wawan kepada penyanyi bernama Rebecca Soejatie Reijman. Selain itu, ada selebriti lain bernama Reny Yuliana yang disebut jaksa mendapatkan mobil dari Wawan, yaitu Mercedes-Benz tipe C200 K AT. Mobil itu awalnya dibeli Wawan seharga Rp 575 juta untuk Agus Puji Raharjo, yang saat itu tercatat sebagai anggota DPRD Banten. Dalam persidangan ini, Wawan duduk sebagai terdakwa dalam kapasitasnya sebagai Komisaris Utama PT BPP. Dia didakwa merugikan negara terkait pengadaan alat kesehatan (alkes) di Banten dan Tangerang Selatan serta tindak pidana pencucian uang (TPPU)."
"Kamis, 12 Mar 2020 11:34 WIB","         WHO Tetapkan Virus Corona Jadi Pandemi, Ini Respons Istana    ","Organisasi Kesehatan Dunia (WHO) pada 11 Maret resmi menyatakan virus   (COVID-19) sebagai pandemi. Pihak Istana angkat bicara. ""Intinya itu sebuah ketentuan WHO yang menjadi rujukan utama, dari Kemenkes pasti mengantisipasi tentang hal itu. Kami KSP juga saat ini sedang mengundang semua potensi di perguruan tinggi, masyarakat, komunitas kesehatan, kumpulan dokter-dokter akan kami undang, kami ajak bersama menyelesaikan persoalan ini,"" kata Kepala Staf Kepresidenan   di kompleks Istana Kepresidenan, Jakarta Pusat, Kamis (12/3/2020). Kantor Staf Presiden (KSP) menjadi salah satu institusi yang mengkoordinasikan penanganan Corona. Moeldoko mengatakan pihaknya akan mengundang sejumlah pihak. ""Jadi kita tidak bertumpu pada dinkes, Kemenkes, tapi juga bagaimana teman-teman yang tersebar di perguruan tinggi, terutama yang ilmu kesehatan. Besok akan kami undang. Agar persoalan ini menjadi masif, kita bergerak,"" ujarnya. Dalam dua pekan terakhir, terjadi peningkatan jumlah kasus di luar China hingga 13 kali lipat dengan jumlah negara terdampak yang meningkat drastis. Kepala WHO Tedros Adhanom Ghebreyesus mengatakan, ""Ancaman pandemi menjadi sangat nyata."" Sedikitnya 114 ribu orang telah terinfeksi virus Corona COVID-19 di seluruh dunia. Tetapi Tedros menegaskan, ""Bahkan jika kita menyebutnya pandemi, kita masih dapat menahannya dan mengendalikannya."""
