date,title,descs
"Rabu, 11 Mar 2020 19:47 WIB",         Ketua MPR Apresiasi Permintaan Maaf Raja Belanda    ,"Ketua MPR RI Bambang Soesatyo (Bamsoet) menyambut baik permintaan maaf yang disampaikan Raja Belanda Willem Alexander atas berbagai kekerasan yang dilakukan Belanda pasca Proklamasi Kemerdekaan Republik Indonesia pada 17 Agustus 1945. Sejarah mencatat berbagai kekerasan tersebut antara lain agresi militer di Jawa dan Sumatera pada 21 Juli 1947 hingga 5 Agustus 1947, agresi militer II pada 19 Desember 1948 di Yogyakarta, dan pembunuhan rakyat sipil di Sulawesi Selatan pada Desember 1945 hingga Februari 1947 yang dikenal dengan Pembantaian Westerling. ""Namun sejarah juga mencatat pada 10 Maret 2020, Raja Belanda Willem Alexander telah menyampaikan permohonan maaf. Sikap tersebut sekaligus langkah maju dalam penguatan hubungan Belanda-Indonesia,"" ujar Bamsoet di Jakarta, Rabu (11/3/2020). ""Setelah pada tahun 2015 Pemerintah Belanda melalui Menteri Luar Negerinya, Bernard Bot, secara politis dan moral mengakui Kemerdekaan RI pada 17 Agustus 1945. Sebelumnya, Pemerintah Belanda hanya mengakui kemerdekaan RI pada 27 Desember 1949,"" jelas Bamsoet. Ketua DPR RI 2014-2019 ini menilai tidak semua pemimpin negara mau mengakui dan meminta maaf atas berbagai kejadian yang dilakukan oleh negaranya terhadap negara lain. Sebagai kepala negara, Raja Belanda Willem Alexander menunjukan kepada dunia kebesaran hati untuk meminta maaf. ""Rakyat Indonesia akan menyambut baik permintaan maaf tersebut. Apa yang terjadi di masa lampau tak perlu berlarut hingga merusak masa depan. Masa lalu kita jadikan pelajaran, agar ke depannya tidak ada lagi tindakan sewenang-wenang yang menafikan kemerdekaan sebuah bangsa dan penghormatan terhadap hak asasi manusia,"" tutur Bamsoet. Kepala Badan Bela Negara FKPPI ini juga mengapresiasi langkah Pemerintah Belanda yang mengembalikan berbagai benda budaya Indonesia yang sebelumnya disimpan di berbagai museum Belanda. Setelah pada November 2019 mulai mengembalikan sekitar 1.500 artefak Indonesia, Pemerintah Belanda yang terbaru juga mengembalikan Keris Kiai Naga Siluman yang digunakan Pangeran Diponegoro. ""Ini menunjukan permintaan maaf yang disampaikan Raja Belanda Willem Alexander bukan sekadar ucapan lisan saja. Melainkan juga dibuktikan dengan perbuatan. Langkah baik dari Belanda tersebut harus kita sambut dengan tangan terbuka. Ini menjadi modal besar bagi Belanda dan Indonesia untuk semakin meningkatkan hubungan baik di berbagai bidang,"" ucap Bamsoet. ""Tak hanya sosial, ekonomi, politik, dan budaya, melainkan juga hubungan humanisme dan promosi dunia yang lebih aman dan damai,"" tandas Bamsoet."
"Rabu, 11 Mar 2020 19:40 WIB","         Ketua Demokrat Kaget Roy Suryo Mundur: Momennya Jelang Kongres, Tak Tepat    ","Waketum Partai Demokrat (PD)   mengundurkan diri dari partai berlambang mirip logo Mercy itu. Ketua DPP PD Ferdinand Hutahaean menilai Roy mundur pada saat yang tak tepat. ""Pengunduran diri ini sebetulnya tidak akan mengganggu kekuatan Partai Demokrat ke depan. Hanya memang pengunduran ini mengagetkan kami, karena partai dan kader semua sedang fokus persiapan kongres. Momen yang tidak tepat untuk mundur sebetulnya. Jadi itu yang membuat kami kaget,"" kata Ferdinand kepada wartawan, Rabu (11/3/2020). Ferdinand mengungkapkan Roy tidak pernah menyampaikan keinginan mundur dari PD. Tapi, dia menegaskan pengunduran diri Roy tidak akan mengganggu kekuatan PD. ""Selama ini Roy tidak pernah menyampaikan rencana ini. Jadi memang agak mendadak atau tiba-tiba. Namun demikian, seperti saya sampaikan bahwa pengunduran diri ini tak akan mempengaruhi soliditas partai dan kekuatan partai,"" jelasnya. Menurut Ferdinand, Ketum PD   (SBY) juga belum bersikap mengenai pengunduran diri Roy. Dia menyakini SBY bakal menyetujui keputusan Roy. ""Pak SBY belum bersikap karena beliau lagi fokus untuk menyukseskan kongres Demokrat. Saya pikir Pak SBY akan menyetujui pengunduran diri tersebut karena kami meyakini patah tumbuh hilang berganti adalah sebuah keniscayaan,"" sebut Ferdinand. Sebelumnya, mantan Menpora yang juga Wakil Ketua Umum (nonaktif) Partai Demokrat, Roy Suryo, mengajukan pengunduran diri dari Partai Demokrat. Roy mengatakan akan kembali aktif di kampus yang membutuhkannya sebagai akademisi. ""Pada hari ini, Rabu 11 Maret 2020 pukul 12.30 WIB, bertempat di Puri Cikeas, saya sudah menyerahkan SURAT PENGUNDURAN DIRI di Semua Posisi & Jabatan di Partai Demokrat, termasuk selaku Kader setelah +/- 15th berpolitik,"" demikian bunyi pesan yang dikirimkan Roy kepada  , Rabu (11/3)."
"Rabu, 11 Mar 2020 19:25 WIB","         Cegah Virus Corona Saat UN, Kemendikbud Imbau Sekolah Sediakan Hand Sanitizer    ","Kementerian Pendidikan dan Kebudayaan (Kemendikbud) menegaskan pelaksanaan Ujian Nasional 2020 akan tetap dilakukan sesuai jadwal meskipun ada wabah   di mana sampai saat ini ada lebih dari 30 kasus positif. Sekolah pun diimbau menyediakan  saat pelaksanaan UN 2020. ""Kami tentu juga mengikuti protokol yang yang sesuai dengan edaran Mendikbud Nomor 3 Tahun 2020 yang nanti akan disampaikan, tetapi khusus untuk UN ini kami menambahkan beberapa hal yang teknis spesifik,"" kata Plt Kepala Badan Penelitian, Pengembangan, dan Perbukuan Kemendikbud Totok Suprayitno di Kemendikbud, Jalan Jenderal Sudirman, Jakarta Pusat, Rabu (11/3/2020). Totok juga meminta peserta didik menghindari kontak fisik secara langsung, seperti bersalaman atau cium tangan. Dia juga menambahkan agar siswa mencuci tangan sebelum dan sesudah ujian berlangsung. ""Lalu mencuci tangan dengan air dan sabun atau cuci tangan berbasis alkohol sebelum dan sesudah ujian. Di depan kalau nggak salah ada  , itu cukup. Nanti harapannya setiap sekolahnya didorong untuk menyediakan  ,"" kata Totok. Totok mengatakan ruang-ruang kelas usai pelaksanaan UN juga harus segera disterilisasi. Pihak sekolah harus melakukan pembersihan peralatan UN, seperti komputer dan gagang pintu. ""Membersihkan ruangan sebelum dan sesudah digunakan untuk setiap sesi UN. Jadi di antara sesi ada jeda. Dilaksanakan 2 jam, jeda 1 jam. Di antara jeda itu tuh harus digunakan untuk sterilisasi. Maksudnya itu terkait dengan lingkungan seperti  pintu, saklar lampu, komputer,  , kursi, meja, alat tulis yang memungkinkan disentuh oleh siswa,"" ujar Totok.          "
"Rabu, 11 Mar 2020 17:31 WIB","         Iming-imingi Nikah, Kuli Bangunan di Kendari Cabuli Bocah Sehari 4 Kali    ","Pria berinisial J (23) yang bekerja sebagai buruh bangunan tega   anak di bawah umur dengan inisial L (12). Polisi mengatakan pencabulan dilakukan di dua tempat. ""Di kos sepupunya dilakukan sebanyak dua kali, lalu berpindah lagi di kos pelaku sebanyak dua kali. Perbuatannya dilakukan dengan mengiming-imingi korban jika pelaku akan bertanggung jawab (pada hari yang sama),"" jelas Kapolsek Poasia, AKP Slamet Budiono, Rabu (11/3/2020).  tersebut terjadi pada Kamis (5/3) lalu di kamar kos milik sepupu pelaku dan kamar kos pelaku di Kecamatan Kambu, Kendari, Sulawesi Tenggara (Sultra). Tersangka J dan korban memiliki hubungan sebagai sepasang kekasih. Meski begitu, J mengaku kepada polisi tidak mengetahui jika korban masih di bawah umur. ""Pelaku tidak tahu kalau di bawah umur karena korban juga sudah putus sekolah,"" katanya. Perbuatan bejat J baru terungkap setelah korban dinterogasi tantenya karena pada Kamis (5/3) malam tidak pulang ke rumah. Korban kemudian menceritakan pelecehan seksual yang dialaminya. ""Tantenya tidak terima, lalu melaporkan kejadian ini ke polisi. Pelaku diamankan kemarin, sementara kejadiannya 5 Maret,"" ujarnya. Pelaku dijerat Pasal 81 ayat 1 dan 2 juncto Pasal 76 huruf D Undang-Undang tentang Perlindungan Anak dengan ancaman minimal 5 tahun penjara dan maksimal 15 tahun penjara."
"Rabu, 11 Mar 2020 15:36 WIB",         Anies Akan Naikkan Sewa Gedung TIM Dua Kali Lipat    ," bersama dengan   sedang membahas perubahan Peraturan Daerah (Perda) tentang Retribusi Daerah. Salah satu retribusi yang naik adalah harga sewa gedung   (TIM), Cikini, Jakarta Pusat. Rencana kenaikan retribusi itu, diungkapkan oleh Fraksi PSI DKI Jakarta dalam rapat Paripurna Pandangan Umum Fraksi, dan Jawaban Gubernur DKI Jakarta. Kenaikan disebut sampai dua kali lipat. ""Pemakaian gedung Teater Besar untuk hari biasa dalam Perda 1 tahun 2015 ditetapkan sebesar Rp 30 juta per hari. Sementara dalam rancangan Perda baru, mencapai Rp 60 juta per hari,"" ucap anggota Fraksi PSI Viani Limardi, dalam rapat paripurna, di Gedung DPRD DKI Jakarta, Jalan Kebon Sirih, Jakarta, Rabu (11/3/2020). ""Bahkan, tarif pemakaian gedung untuk akhir pekan juga dibedakan. Lebih mahal sekitar 25-50 persen dari hari biasa. Contoh tarif akhir pekan untuk pemakaian gedung teater besar ditetapkan sebesar Rp 75 juta/hari,"" ucapnya. Gubernur DKI Jakarta Anies Baswedan mengaku membuat rencana itu agar perbedaan sewa dengan gedung di kawasan Cikini tidak terlalu jauh. Selain itu, Anies menyebut harga rendah mengakibatkan gedung TIM tidak sesuai fungsinya. ""Usulan perubahan tarif retribusi sewa gedung Pusat Kesenian Jakarta Taman Ismail Marzuki difungsikan untuk mengurangi disparitas harga dengan swasta, yang memiliki harga sewa gedung yang lebih tinggi. Adapun retribusi gedung yang terlalu rendah menyebabkan frekuensi pemakaian gedung pada perkembangannya banyak yang tidak ada kaitannya dengan Kesenian atau Kebudayaan,"" kata Anies dalam paripurna. Menurut Anies, akan ada perbedaan perlakuan untuk seniman dan bukan seniman. Namun, Anies tidak membahas harga atau perbedaan tindakan tersebut. ""Bagi seniman dan kegiatan seni akan dibuatkan mekanisme khusus sesuai dengan rekomendasi Dewan Kesenian Jakarta,"" ucap Anies. Selain itu menurut Anies, ada dua pengelola kawasan TIM. Kegiatan budaya akan dikelola oleh Dinas Kebudayaan, dan Dewan Kesenian Jakarta (DKJ). Sementara pengelolaan gedung akan dilakukan oleh PT Jakarta Propertindo (JakPro). ""Adapun penanggung jawab atas pengelolaan Pusat Kesenian Jakarta Taman Ismail Marzuki akan terbagi menjadi 2 di mana konten dan program menjadi tanggung jawab Dinas Kebudayaan serta Dewan Kesenian Jakarta, sementara pengelolaan infrastruktur menjadi tanggung jawab PT Jakarta Propertindo,"" ucap Anies. Perubahan Perda Retribusi Daerah belum ditetapkan. Pembahasan masih akan berlangsung di DPRD DKI Jakarta"
"Rabu, 11 Mar 2020 15:20 WIB",         Eks Sesmenpora Sebut Kemenpora Era Imam Nahwari Banyak 'Permintaan'    ,"Mantan Sekretaris Kemenpora (Sesmenpora) Alfitra Salamm mengungkapkan kerap mendengar keluhan-keluhan pejabat Kemenpora. Alfitra menyebut suasana kantor Kemenpora juga tidak nyaman dan penuh ketakutan karena sikap asisten pribadi  , Miftahul Ulum. ""Saya dengar beberapa permintaan dari Ulum. Pak Ulum minta (uang) ke beberapa pejabat. Pejabat Kemenpora termasuk deputi-deputi (bilang) Ulum selalu mengatasnamakan pak menteri,"" kata Alfitra di Pengadilan Tipikor Jakarta, Jalan Bungur Raya, Jakarta Pusat, Rabu (11/3/2020). Alfitra menyebut pejabat Kemenpora yang sering mengeluh dengan suasana kantor itu adalah pejabat Deputi IV Kemenpora. Mereka mengaku tidak betah bekerja di Kemenpora. ""Saya dengar langsung disampaikan misalnya ada Deputi IV bilang 'gimana nih ada permintaan'. Beberapa staf Lina juga katakan sudah nggak kuat lagi, sudah nggak nyaman lagi di Kemenpora,"" jelas Alfitra. Selain itu, Alfitra juga mengaku selama dia bekerja sebagai Sesmenpora selama 2 tahun dia merasa tidak nyaman, apalagi banyak permintaan dari Ulum yang mengatasnamakan Imam. Dia mengaku selalu merasa ketakutan saat bekerja. ""Kantor keadaan nggak nyaman, semuanya serba takut, nggak berani melapor (soal Ulum). Jadi terima apa adanya, karena itu sebuah ketakutan. Jadi ya sudah bagi yang siap diberhentikan, diberhentikan, yang mau lanjut, lanjut,"" tutur dia. Atas kesaksian itu, Imam menepis. Dia mengatakan suasana kantor di masa kepemimpinannya tidak mencekam. ""Saya ingin tanggapi, saya ingin pastikan keadaan kantor betul-betul kondusif, tidak menakutkan, dan mencekam. Karena kami diinstruksi presiden kantor ini bergerak cepat karena Kemenpora itu tulang punggung menjelang Asian Games dan Asian Para-Games,"" kata Imam. Untuk diketahui, Imam Nahrawi didakwa menerima uang Rp 11,5 miliar, penerimaan suap itu dilakukan Imam bersama Miftahul Ulum. Penerimaan uang tersebut untuk mempercepat persetujuan dana hibah KONI ke Kemenpora. Selain itu, Imam Nahrawi didakwa menerima gratifikasi Rp 8,6 miliar. Uang gratifikasi itu berasal dari Sekjen KONI Ending Fuad Hamidy hingga anggaran Satlak Prima."
"Rabu, 11 Mar 2020 14:25 WIB","         Nelayan di Mamuju Jadi Predator Seks di Kampungnya, 3 Bocah Jadi Korban    ","Seorang nelayan berinisial KR (32), diringkus Satreskrim Polresta Mamuju terkait kasus   terhadap sejumlah anak di bawah umur. Korban tinggal satu kampung dengan pelaku di Dusun Bone Langka, Desa Karampuang, Kecamatan Mamuju, Kabupaten Polewali Mandar, Sulawesi Barat (Sulbar). Kasat Reskrim Polresta Mamuju, AKP Syamsuriansyah, menjelaskan dalam menjalankan aksinya, pelaku mengiming-imingi korban dengan sejumlah uang, ""Kronologis singkatnya, pelaku mengajak korban ke kampung dan berjanji akan memberikan sejumlah uang. Setelah itu pelaku memeluk dan meminta korban untuk membuka celana kemudian menjilat bagian intim korban,"" terang Syamsuriansyah kepada wartawan, Rabu (11/3/2020). Untuk menutupi aksi bejatnya, pelaku  korban jika perbuatannya diceritakan kepada siapapun juga. Sedikitnya ada tiga korban pencabulan tersangka KR. Namun, diperkirakan ada korban lainnya. ""Setelah diberi uang, pelaku melarang korban memberitahukan hal tersebut kepada siapapun juga apalagi kepada orang tuanya,"" jelas Syamsuriansyah. Berdasarkan hasil pemeriksaan yang dilakukan polisi, tindak pencabulan yang dilakukan pelaku telah berulang kali terjadi. Pencabulan dilakukan di beberapa tempat berbeda. ""Setelah kami lakukan pemeriksaan terhadap beberapa korban, kejadiannya sejak tahun 2019 sampai awal tahun 2020, lokus kejadiannya pada beberapa tempat,"" tegas Syamsuriansyah. Untuk pertanggungjawabkan perbuatannya, pelaku yang berprofesi sebagai nelayan langsung dijebloskan ke dalam sel tahanan Mapolresta Mamuju. Pelaku terancam kurungan selama 15 tahun penjara dengan denda sebanyak Rp 5 miliar."
"Rabu, 11 Mar 2020 14:21 WIB",         Cerita Eks Sesmenpora yang Mundur Gegara Kerap Dimintai Uang Aspri Imam Nahrawi    ,"Mantan Sekretaris Kemenpora (Sesmenpora) Alfitra Salamm mengaku tidak nyaman selama bekerja di  . Alasannya, dia mengaku sering dimintai uang oleh asisten pribadi  , Miftahul Ulum, yang mengatasnamakan Imam. Alfitra menceritakan puncaknya dia memutuskan keluar dari Kemenpora itu saat Ulum meminta uang Rp 5 miliar. Saat itu dia mengaku mantap menyerahkan surat pengunduran diri ke Imam. ""(Ulum bilang Rp 5 miliar) untuk kepentingan terdakwa waktu itu,"" kata Alfitra saat bersaksi di sidang Imam di PN Tipikor Jakarta, Jalan Bungur Besar Raya, Jakarta Pusat, Rabu (11/3/2020). Alfitra mengaku saat dimintai uang Rp 5 miliar itu dia langsung mantap membuat surat pengunduran diri. Dia juga mengaku merasa tertekan dan tidak nyaman bekerja di Kemenpora saat Imam masih menjabat Menpora. ""Saya waktu itu hanya merenung saja, saya nggak mungkin bisa bantu, uang juga tidak ada peruntukan. Kemudian saya juga sudah merasa di kantor ini tidak kondusif, tidak nyaman, maka bulan Juni saya sudah mengundurkan diri,"" katanya.          "
"Rabu, 11 Mar 2020 12:40 WIB","         Pakaian Ibu-ibu di Palopo Sering Hilang dari Jemuran, Ternyata Dicuri Jufri    ","Jufri alias Uppi (30), warga Palopo, Sulawesi Selatan (Sulsel), diamankan warga atas aksi   pakaian wanita. Polisi yang menerima laporan warga pun langsung membawa Jufri ke kantor polisi. ""Ada laporan warga kita terima (soal aksi pencurian pakaian wanita), setelah itu piket bersama Unit Patroli langsung menuju TKP dan membawa pria yang diamankan warga,"" ujar Kapolsek Wara Utara Iptu Patobun kepada wartawan, Rabu (11/3/2020). Patobun mengatakan, Jufri beraksi di Jl Bitti, Balandai, Wara Utara, Palopo, pada Selasa (10/3) sekitar pukul 23.45 Wita. Jufri disebut polisi memang menyasar khusus pakaian wanita seperti   jilbab di jemuran warga. ""Sasaran pencurian adalah pakaian wanita berdasarkan pesanan temannya karena akan dijual kembali,"" ujar Patobun. Kepada polisi, Jufri mengaku telah melakukan aksinya di sejumlah lokasi berbeda alias sudah kerap melakukan pencurian pakaian wanita. ""Sudah 3 kali melakukan perbuatan yang sama di wilayah sekitar Kelurahan Balandai dengan sasaran rumah kos atau kontrakan,"" katanya. Dalam kasus ini, polisi mengamankan berbagai jenis pakaian wanita, pakaian dalam, dan luar."
"Rabu, 11 Mar 2020 11:47 WIB","         KPK Temukan HP di Sel, Imam Nahrawi: Bukan Milik Saya    ","membantah memiliki telepon seluler atau handphone (HP) di dalam sel. Imam mengaku tidak pernah memegang handphone di dalam sel. ""Yang pasti bukan milik saya,"" kata Imam di PN Tipikor Jakarta, Jalan Bungur Besar Raya, Jakarta Pusat, Rabu (11/3/2020). Meski begitu Imam mengaku akan menunggu hasil uji forensik yang dilakukan tim  . Dia juga bicara dirinya dituduh memiliki handphone di dalam sel. ""Sekarang kita tunggu saja hasil forensik maupun penyidikan dari KPK, kita tunggu saja hasilnya nanti seperti apa, biar nggak jadi polemik biar semua proporsional. Orang kayak saya ini kan rentan juga dituduh-tuduh, sudah disidang, sudah lah kita tunggu,"" ucap Imam. ""Yang pasti itu bukan milik saya handphone itu, yang kedua sekarang KPK sedang bekerja untuk melakukan penyelidikan forensik ya kan gitu, kita tunggu saja nanti hasilnya seperti apa,"" imbuhnya. Ketika ditanya perihal postingan Whatsapp, Imam enggan menjelaskan rinci. Dia hanya mengatakan di dalam sel itu dia tidak hanya sendiri tetapi bersama tahanan lain. ""(Soal postingan WA) Kan bisa dilihat, sampean posting jam berapa di Depok tahu kan? Mosok gitu saja... coba tanya lihat nanti. Makanya tunggu dulu, saya belum memberi statement apapun kecuali itu bukan milik saya,"" ucapnya. ""Nggak (di sel sendiri), ada bayak (tahanan),"" sambungnya. Sebelumnya diberitakan, Imam Nahrawi diduga mengunggah foto momen sedang menunaikan ibadah haji melalui aplikasi percakapan WhatsApp (WA) di tengah masa tahanan yang dijalani. Foto itu diduga diunggah Imam pada Kamis (5/3). Dalam foto itu Nahrawi terlihat bersama istrinya, Shobibah Rohmah. Foto diduga diunggah oleh Imam Nahrawi di status WA. Sebab, pada ujung atas foto itu tertulis nama Imam Nahrawi. ""Kenangan haji tahun kemarin setelah antri selama 7 th..haji reguler mendampingi ibunda tercinta dan bibinda yg lemah...smg semua sahabat muslim Allah mudahkan utk bisa ziarah makkah madinah lilhajji wal umrah secepatnya.amiiin alfaatihah,"" bunyi caption dalam foto itu. Kuasa hukum Iman Nahrawi, Samsul Huda, mengaku belum mengetahui perihal foto tersebut. Namun, ia memastikan kliennya itu tidak pernah memakai telepon seluler selama masa tahanan, baik di dalam rutan maupun persidangan. ""Pasti tidak boleh bawa HP di rutan. Pas sidang juga nggak pernah pegang HP,"" ucap Samsul Huda. KPK juga menyebut saat ini sedang melakukan uji forensik handphone yang diduga milik Imam. KPK juga memeriksa petugas rumah tahanan tempat Imam ditahan. ""Namun demikian, dari pihak Karutan sampai saat ini masih bekerja sama dengan divisi forensik di KPK untuk melihat isi HP yang saat ditemukan sudah dalam keadaan mati itu,"" kata Plt Jubir KPK Ali Fikri di kantornya, Jalan Kuningan Persada, Selatan, Selasa (10/3)."
"Selasa, 10 Mar 2020 22:33 WIB",         Ratusan Korban Banjir Bersatu Gugat Anies Baswedan    ,"Warga yang menggugat   bertambah. Gugatan itu berkaitan dengan   yang terjadi pada 1 Januari 2020. Gugatan  itu menuntut Anies mengganti rugi lantaran banjir terjadi awal tahun ini. Gugatan itu terdaftar dengan nomor perkara No. 27/PDT.GS/CLASS ACTION/LH/2020/PN.Jkt.Pst tertanggal 13 Januari 2020. Persidangan yang seharusnya berlangsung di Pengadilan Negeri Jakarta Pusat (PN Jakpus) pada Selasa, 10 Maret 2020, itu seharusnya beragendakan putusan sela. Namun ketua majelis hakim yang mengadili gugatan itu jatuh sakit sehingga persidangan ditunda. ""Penetapan sudah selesai, sudah siap, namun ketua majelisnya kondisi kesehatannya sedang tidak baik. Persidangan dengan agenda penetapan, tidak bisa dibacakan pada sidang kali ini,"" ujar anggota majelis, Bintang Al, dalam persidangan. Dia mengatakan ketua majelis Panji Surono meminta izin sakit sejak kemarin. Sidang dilanjutkan pada pekan depan dengan agenda yang sama. ""Maka itu, sidang ditunda pada Selasa minggu depan. Jadi Selasa, tanggal 17 Maret 2020, dengan agenda pembacaan putusan,"" sambungnya.          "
"Selasa, 10 Mar 2020 22:15 WIB","         Malang, Bocah Kakak-Adik di Bima NTB Ditemukan Tenggelam di Parit    ","Kakak-adik di Nusa Tenggara Barat ( ) ditemukan tewas di dalam parit sedalam 1,5 meter. Kedua bocah itu diduga terjatuh saat bermain hingga akhirnya  . Bocah Rafel (4) dan Rafik (10) itu ditemukan secara terpisah di Desa Nata, Kecamatan Palibelo, Kabupaten Bima. Awalnya warga tak menduga kakak-adik ini tewas tenggelam karena pada pencarian pertama hanya menemukan jasad Rafel pada sore tadi sekitar pukul 18.00 Wita. ""Warga menemukan mayat Rafel setelah sekitar 20 menit melakukan pencarian. Oleh warga sempat dibawa ke Puskesmas, tapi sudah dinyatakan meninggal dan dibawa ke rumah duka di Desa Nata, Kecamatan Palibelo, Bima,"" kata Kasubag Humas Polres Bima, AKP Hanafi, Selasa (10/3/2020). Usai membawa jasad Rafel ke rumah duka, keluarga dan warga merasa curiga akan keberadaan kakak korban, Rafik. Warga pun melakukan pencarian di lokasi kejadian dan menemukan dalam keadaan meninggal dunia satu jam kemudian sekitar 2 meter dari lokasi penemuan jasad Rafel. ""Di TKP (tempat kejadian perkara) warga terlebih dahulu menemukan dua pasang sandal yang diduga milik korban. Akhirnya warga melanjutkan pencarian dan berhasil ditemukan setelah 1 jam kemudian. Posisinya yaitu di dasar selokan dalam keadaan sudah meninggal dunia,"" jelasnya. Tim Inafis Satreskrim Polres Bima telah melakukan olah TKP dan melakukan pemeriksaan luar terhadap jasad korban bersama pihak puskesmas. Tak ditemukan tanda-tanda kekerasan di tubuh korban. Diduga korban tenggelam karena terjatuh saat bermain. ""Keluarganya telah mengikhlaskan atas musibah tersebut sehingga menolak untuk dilakukan autopsi,"" ujarnya."
"Selasa, 10 Mar 2020 19:19 WIB",         Polantas Bantu Evakuasi Wanita Pingsan di Motor di Cengkareng    ,"Polisi Lalu Lintas Jakarta Barat menyelamatkan seorang wanita, Eny, yang pingsan saat sedang berboncengan dengan suaminya di Cengkareng, Jakarta Barat. Wanita tersebut pingsan lantaran sakit perut. Peristiwa itu terjadi pada Selasa (10/3/2020), sekitar pukul 13.55 WIB. Saat itu, Muhiyar, suami korban, sedang melintas di Jalan Ring Road Pintu Air. Muhiyar mendadak berhenti di lokasi. Dia panik karena istrinya pingsan di punggungnya. ""Tiba-tiba pengendara tersebut berhenti di depan dan berteriak meminta tolong, 'Pak polisi Istri... tolong saya pingsan,'"" kata Direktur Lalu Lintas Polda Metro Jaya Kombes Sambodo Purnomo Yogo dalam keterangan kepada wartawan, Selasa (10/3). Saat itu, Kanit Lantas Cengkareng AKP Rahmat Suryawan, yang ada di lokasi, langsung mengambil tindakan. Polisi langsung mengecek kondisi Eny. ""Kemudian anggota mendatangi pengendara tersebut dan melihat istrinya dalam keadaan pingsan sambil  perutnya,"" ucapnya. Polisi kemudian membawa Eny ke RSUD Cengkareng. Belum diketahui penyebab Eny pingsan.  ""Petugas segera membawa korban yang pingsan dengan menggunakan Kendaraan dinas Ranger ke RSUD Cengkareng untuk mendapatkan pertolongan pertama di ruang UGD,"" imbuhnya."
"Selasa, 10 Mar 2020 15:03 WIB",         Ketua MPR Ajak Umat Islam Perangi Intoleransi dan Diskriminasi    ,"Ketua MPR RI Bambang Soesatyo mengajak umat Islam Indonesia terlibat aktif memberikan andil besar dalam menyelesaikan permasalahan intoleransi maupun diskriminasi, khususnya yang mengatasnamakan agama. Dalam The Future of World Religions: Population Growth Projections 2010-2050, yang dikeluarkan lembaga think tank asal Amerika Serikat PEW Research Center, memperlihatkan 87 persen atau sekitar 229.620.000 jiwa penduduk Indonesia beragama Islam. Menempatkan umat Islam di Indonesia sebagai yang terbesar di dunia. ""Indonesia merupakan generator mercusuar peradaban Islam dunia. Sebagai lima besar Ormas Islam, MPR RI mengajak Lembaga Dakwah Islam Indonesia (LDII) untuk terus menjadi rujukan umat dalam menjawab problematika kebangsaan. Khususnya, dalam menyemai toleransi dan menghilangkan diskriminasi,"" ujar Bamsoet saat menerima pengurus LDII, di Ruang Kerja Ketua MPR RI, Jakarta, Selasa (10/3/20). Pengurus LDII yang hadir antara lain Ketua Umum Prof. Dr. Ir. KH Abdullah Syam, Sekretaris Roberto Sidauruk, Bendahara Hadi Amin, dan para Ketua antara lain Prasetyo Sunaryo, Chriswanto Santoso, Iskandar Siregar dan Rathoyo Rasdan. Kepala Badan Bela Negara FKPPI ini juga memaparkan hasil survei Alvara Research Center dalam 'Indonesia Moeslim Report 2019', yang memperlihatkan bahwa delapan dari sepuluh umat Islam Indonesia menilai ideologi Pancasila dianggap sebagai ideologi yang paling tepat untuk Indonesia dibanding ideologi berbasis agama Islam. Temuan ini merupakan kabar baik. Menandakan moderasi dan toleransi umat Islam Indonesia sangat tinggi, tak memaksakan kehendaknya kepada umat agama lain. ""Umat Islam menyadari bahwa Indonesia dibangun di atas pondasi keberagaman suku bangsa dan agama. Bahkan karena kebesaran hati umat Islam jugalah, Piagam Jakarta yang mejadi cikal bakal pembukaan Undang-Undang Dasar, dikoreksi dengan menghapuskan tujuh kata dari frase Ketuhanan dengan kewajiban menjalankan syariat Islam bagi pemeluk-pemeluknya, menjadi Ketuhanan Yang Maha Esa. Umat Islam Indonesia telah menunjukan teladan kepada umat beragama lain di dunia, bahwa mengedepankan nilai kemanusiaan merupakan pondasi utama terwujudnya perdamaian,"" papar Bamsoet. Wakil Ketua Umum Pemuda Pancasila ini menambahkan, dari umat Islam Indonesia, dunia menaruh harapan besar untuk mengambil hikmah atas berbagai perbedaan. Wajah muram dunia yang akhir-akhir ini diwarnai intoleransi dan diskriminasi, seperti yang terjadi di India, Amerika Serikat, maupun berbagai negara lainnya, tak boleh dibiarkan berlarut. ""Sangat penting bagi seluruh kalangan Ormas Islam bersuara lantang menyebarkan perdamaian. Jangan sampai agama dijadikan alasan bagi manusia untuk saling bertikai satu sama lain. Apalagi hingga memakan korban jiwa,"" pungkas Bamsoet."
